pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785441135.734,82160,6.6,3.03,-85.0,42.0,-24.24,-24.79,303.0,293.2,4.0,126.7,4.85,-4.85,-80.15,2.479,3.828,3.828,0.0,10.4,100.0,3.828,0.0,35.0,3.03,-1.7,-10.77,-12.32,85.0,2.76,0.0,4.85,15.87,1,1,270,331,0,1,0,0,1,1,1,0,0,0,1,1,0,215,0,0,0
1785441135.823,82220,3.1,0.09,-70.0,43.0,-18.23,-16.66,344.3,293.2,4.0,98.6,0.15,-0.15,-69.85,2.817,3.723,3.723,0.0,87.6,100.0,3.723,0.0,35.0,0.09,-1.4,-6.9,-8.36,70.0,0.08,0.0,0.15,0.71,1,1,284,326,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,0
1785441135.823,82280,0.7,-1.59,-51.0,45.0,-12.16,-9.6,369.6,293.2,4.0,81.3,0.0,0.0,-51.0,3.024,3.352,3.352,0.0,165.4,100.0,3.352,0.0,35.0,-1.59,-1.02,-4.15,-4.44,51.0,1.45,32.72,2.55,0.0,1,1,293,308,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,1
1785441135.884,82340,0.5,-0.56,-22.0,48.0,-3.87,-3.01,372.4,293.2,4.0,79.4,0.0,0.0,-22.0,3.047,1.923,1.923,0.0,264.7,100.0,1.923,0.0,35.0,-0.56,-0.44,-1.75,-0.83,22.0,0.5,33.33,0.89,0.0,1,1,294,248,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,1
1785441135.946,82400,2.3,2.94,12.0,53.0,41.55,35.1,335.8,293.2,-4.0,562.3,4.69,-4.69,16.69,2.748,-1.511,-1.511,0.0,351.0,100.0,-1.511,0.0,35.0,2.94,0.31,29.22,5.58,57.18,2.67,0.0,4.69,17.34,1,1,281,132,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,0
1785441136.016,82462,6.6,9.39,49.0,57.0,62.36,48.15,253.9,293.2,-4.0,506.5,14.76,-14.76,63.76,2.077,-3.634,-3.634,0.0,396.8,100.0,-3.634,0.0,35.0,9.39,1.03,37.25,9.87,76.06,8.54,0.0,14.76,35.47,1,1,254,69,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,0
1785441136.077,82522,14.0,16.52,79.0,32.0,70.78,49.32,114.6,293.2,-4.0,411.4,25.07,-25.07,104.07,0.937,-3.944,-3.944,0.0,429.2,100.0,-3.944,0.0,35.0,16.52,1.6,35.17,12.55,85.77,15.02,0.0,25.07,43.08,1,1,212,60,0,1,0,0,1,1,1,0,0,0,2,1,0,215,0,0,0
1785441136.146,82582,20.0,23.16,93.0,34.0,76.16,48.18,7.3,293.2,-4.0,338.3,33.5,-33.5,126.5,0.059,-3.981,-3.981,0.0,371.7,100.0,-3.981,0.0,35.0,23.16,1.86,31.52,14.8,93.16,21.05,0.0,33.5,48.78,1,1,182,59,0,1,0,0,1,1,1,0,0,0,2,1,0,215,0,0,0
1785441136.206,82642,26.2,29.97,102.0,37.0,82.49,47.75,-86.8,293.2,-4.0,274.2,40.8,-40.8,142.8,-0.71,-3.991,-3.991,0.0,306.2,100.0,-3.991,0.0,35.0,29.97,2.04,27.97,17.74,102.0,27.24,1.69,40.8,49.89,1,1,157,58,0,1,0,0,1,1,1,0,0,0,1,1,0,215,0,0,0
1785441136.270,82702,32.8,37.09,110.0,39.0,90.27,48.35,-148.7,293.2,-4.0,231.9,46.96,-46.96,156.96,-1.217,-3.995,-3.995,0.0,254.6,100.0,-3.995,0.0,35.0,37.09,2.2,25.51,20.64,110.0,33.71,4.53,46.96,50.58,1,1,141,58,0,1,0,0,1,1,1,0,0,0,1,1,0,215,0,0,0
1785441136.341,82766,39.1,43.96,108.0,45.0,89.98,41.84,-220.2,293.2,-4.0,183.2,45.77,-45.77,153.77,-1.801,-3.995,-3.995,0.0,155.3,100.0,-3.995,0.0,35.0,43.96,2.16,19.79,19.89,108.0,39.96,10.08,51.61,45.77,1,1,123,58,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,1
1785441136.401,82827,44.5,49.6,102.0,50.0,88.2,35.1,-268.7,293.2,-4.0,150.2,41.59,-41.59,143.59,-2.198,-3.991,-3.991,0.0,75.3,100.0,-3.991,0.0,35.0,49.6,2.04,15.32,17.74,102.0,45.09,15.57,54.59,41.59,1,1,111,58,0,1,0,0,1,1,1,0,0,0,2,1,0,215,0,0,1
1785441136.490,82888,50.4,55.96,103.0,54.0,91.68,32.48,-313.4,293.2,-4.0,119.7,37.51,-37.51,140.51,-2.564,-3.99,-3.99,0.0,56.3,100.0,-3.99,0.0,35.0,55.96,2.06,12.32,18.09,103.0,50.87,22.12,57.22,37.51,1,1,100,58,0,1,0,0,1,1,1,0,0,0,1,1,0,215,0,0,1
1785441136.490,82949,54.2,58.79,82.0,56.0,81.96,21.06,-346.5,293.2,-4.0,97.0,31.5,-31.5,113.5,-2.836,-3.964,-3.964,0.0,-63.0,100.0,-3.964,0.0,35.0,58.79,1.64,7.96,11.47,82.0,53.44,28.03,58.18,31.5,1,1,92,59,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,1
1785441136.552,83009,58.1,62.39,74.0,58.0,80.58,16.53,-375.6,293.2,-4.0,77.2,26.85,-26.85,100.85,-3.073,-3.935,-3.935,0.0,-83.6,100.0,-3.935,0.0,35.0,62.39,1.48,5.71,9.34,74.0,56.72,34.03,59.24,26.85,1,1,85,60,0,1,0,0,1,1,1,0,0,0,1,1,0,215,0,0,1
1785441136.612,83072,60.1,61.35,38.0,33.0,67.41,5.51,-400.5,293.2,-4.0,60.2,18.27,-18.27,56.27,-3.278,-3.487,-3.487,0.0,-246.5,100.0,-3.487,0.0,35.0,61.35,0.76,2.29,2.46,38.0,55.77,39.85,58.95,18.27,1,1,79,73,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,1
1785441136.681,83132,60.2,60.78,16.0,36.0,62.51,1.58,-413.1,293.2,-4.0,51.6,13.78,-13.78,29.78,-3.381,-2.44,-2.44,0.0,-291.1,100.0,-2.44,0.0,34.0,60.78,0.32,0.82,0.44,16.0,55.25,43.05,58.79,13.78,1,1,76,104,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,1
1785441136.741,83192,59.5,59.5,-1.0,38.0,18.06,-37.67,-388.0,293.2,4.0,597.9,20.19,-20.19,19.19,-3.175,-1.71,-1.71,0.0,-292.4,30.1,-1.71,0.0,34.0,59.5,-0.1,-31.41,-6.16,60.11,54.09,36.85,58.41,20.19,1,1,82,126,0,0,0,0,0,1,0,0,0,0,2,1,0,215,0,0,1
1785441136.811,83252,58.3,58.3,-12.0,39.0,14.28,-40.02,-359.0,293.2,4.0,578.1,27.46,-27.46,15.46,-2.938,-1.409,-1.409,0.0,-262.8,30.2,-1.409,0.0,34.0,58.3,-0.31,-32.91,-6.8,63.13,53.0,30.5,58.03,27.46,1,1,89,135,0,0,0,0,0,1,0,0,0,0,1,1,0,215,0,0,1
1785441136.874,83312,53.1,51.18,-47.0,41.0,-10.57,-56.13,-301.2,293.2,4.0,538.7,35.36,-35.36,-11.64,-2.464,1.081,1.081,0.0,-341.4,100.0,1.081,0.0,34.0,51.18,-1.0,-43.11,-12.02,83.95,46.52,20.18,55.31,35.36,1,1,103,217,0,1,0,0,1,1,1,0,0,0,3,1,0,215,0,0,1
1785441136.934,83376,50.1,47.7,-50.0,48.0,1.01,-42.45,-216.2,293.2,4.0,480.7,51.23,-51.23,1.23,-1.769,-0.117,-0.117,0.0,-250.9,32.1,-0.117,0.0,34.0,47.7,-1.04,-32.99,-8.42,70.26,43.37,9.7,53.67,51.23,1,1,124,176,0,0,0,0,1,1,1,0,0,0,1,1,0,215,0,0,1
1785441137.005,83436,44.6,40.98,-71.0,51.0,-12.98,-49.06,-156.6,293.2,4.0,440.1,49.74,-49.74,-21.26,-1.281,1.868,1.868,0.0,-269.8,100.0,1.868,0.0,34.0,40.98,-1.45,-36.0,-11.6,82.49,37.26,5.01,49.74,54.45,1,1,139,246,0,1,0,0,1,1,1,0,0,0,1,1,0,215,0,0,0
1785441137.063,83496,38.5,33.73,-90.0,53.0,-23.21,-51.77,-67.6,293.2,4.0,379.4,44.24,-44.24,-45.76,-0.553,3.187,3.187,0.0,-284.0,100.0,3.187,0.0,34.0,33.73,-1.81,-35.23,-14.72,92.91,30.67,1.11,44.24,58.13,1,1,162,300,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441137.122,83556,33.5,28.46,-90.0,56.0,-19.26,-43.39,36.3,293.2,4.0,308.6,39.31,-39.31,-50.69,0.297,3.343,3.343,0.0,-195.7,100.0,3.343,0.0,34.0,28.46,-1.8,-27.77,-13.81,90.0,25.88,0.0,39.31,60.04,1,1,190,307,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,0
1785441137.213,83616,27.3,21.98,-95.0,56.0,-22.46,-40.41,132.1,293.2,4.0,243.3,32.1,-32.1,-62.9,1.08,3.619,3.619,0.0,-155.5,100.0,3.619,0.0,34.0,21.98,-1.9,-23.12,-15.39,95.0,19.99,0.0,32.1,55.76,1,1,217,320,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,0
1785441137.213,83679,17.6,14.1,-103.0,34.0,-30.69,-40.72,196.0,293.2,4.0,199.7,21.7,-21.7,-81.3,1.604,3.837,3.837,0.0,-146.3,100.0,3.837,0.0,34.0,14.1,-2.06,-20.57,-18.09,103.0,12.82,0.0,21.7,43.6,1,1,236,332,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441137.272,83739,12.7,9.43,-91.0,36.0,-23.71,-30.13,260.3,293.2,4.0,155.9,14.82,-14.82,-76.18,2.129,3.793,3.793,0.0,-31.3,100.0,3.793,0.0,34.0,9.43,-1.82,-14.18,-14.12,91.0,8.57,0.0,14.82,36.1,1,1,256,329,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441137.342,83799,7.5,4.12,-89.0,38.0,-24.5,-26.02,312.0,293.2,4.0,120.6,6.57,-6.57,-82.43,2.553,3.845,3.845,0.0,-3.5,100.0,3.845,0.0,34.0,4.12,-1.78,-10.73,-13.51,89.0,3.75,0.0,6.57,21.2,1,1,273,332,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441137.401,83859,4.2,1.37,-69.0,41.0,-16.41,-16.17,347.1,293.2,4.0,96.7,2.2,-2.2,-66.8,2.84,3.681,3.681,0.0,109.7,100.0,3.681,0.0,34.0,1.37,-1.38,-6.67,-8.12,69.0,1.25,0.0,2.2,9.41,1,1,285,324,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441137.460,83919,1.7,-0.66,-55.0,43.0,-12.35,-10.63,372.4,293.2,4.0,79.4,0.0,0.0,-55.0,3.047,3.457,3.457,0.0,147.3,100.0,3.457,0.0,34.0,-0.66,-1.1,-4.37,-5.16,55.0,0.6,33.33,1.06,0.0,1,1,294,313,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441137.531,83980,0.9,-0.49,-29.0,48.0,-5.18,-4.26,375.2,293.2,4.0,77.5,0.0,0.0,-29.0,3.07,2.393,2.393,0.0,238.5,100.0,2.393,0.0,34.0,-0.49,-0.58,-2.25,-1.43,29.0,0.45,33.94,0.79,0.0,1,1,295,266,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441137.592,84040,3.1,3.1,12.0,50.0,42.97,36.25,341.5,293.2,-4.0,566.2,4.95,-4.95,16.95,2.794,-1.532,-1.532,0.0,375.1,100.0,-1.532,0.0,34.0,3.1,0.31,30.09,5.85,58.59,2.82,0.0,4.95,18.53,1,1,283,131,0,1,0,0,0,1,0,0,0,0,3,1,0,216,0,0,0
1785441137.663,84100,7.2,9.64,47.0,52.0,59.63,45.44,247.6,293.2,-4.0,502.1,15.14,-15.14,62.14,2.025,-3.606,-3.606,0.0,427.1,100.0,-3.606,0.0,35.0,9.64,0.99,35.4,9.05,72.85,8.77,0.0,15.14,35.71,1,1,252,70,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441137.721,84160,12.2,16.41,74.0,57.0,68.63,47.47,128.6,293.2,-4.0,421.0,24.92,-24.92,98.92,1.052,-3.929,-3.929,0.0,428.0,100.0,-3.929,0.0,35.0,16.41,1.51,34.44,11.52,82.2,14.92,0.0,24.92,43.83,1,1,216,60,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441137.815,84220,16.5,20.8,73.0,59.0,61.95,37.41,36.3,293.2,-4.0,358.1,30.65,-30.65,103.65,0.297,-3.943,-3.943,0.0,285.8,100.0,-3.943,0.0,35.0,20.8,1.47,26.56,9.38,74.18,18.91,0.0,30.65,46.39,1,1,190,60,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441137.815,84283,25.9,29.43,101.0,35.0,82.7,48.43,-67.6,293.2,-4.0,287.2,40.28,-40.28,141.28,-0.553,-3.99,-3.99,0.0,342.4,100.0,-3.99,0.0,35.0,29.43,2.02,29.01,17.4,101.0,26.75,1.11,40.28,51.57,1,1,162,58,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,0
1785441137.874,84343,32.8,37.01,111.0,38.0,91.21,49.27,-144.9,293.2,-4.0,234.6,46.91,-46.91,157.91,-1.185,-3.996,-3.996,0.0,289.9,100.0,-3.996,0.0,35.0,37.01,2.22,26.04,21.01,111.0,33.65,4.31,46.91,51.15,1,1,142,58,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,0
1785441137.934,84404,38.7,43.08,107.0,41.0,89.12,41.85,-212.2,293.2,-4.0,188.7,46.35,-46.35,153.35,-1.736,-3.995,-3.995,0.0,174.3,100.0,-3.995,0.0,35.0,43.08,2.14,20.19,19.53,107.0,39.17,9.32,51.08,46.35,1,1,125,58,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441138.005,84465,44.6,49.32,105.0,45.0,89.98,36.96,-264.6,293.2,-4.0,152.9,42.24,-42.24,147.24,-2.165,-3.993,-3.993,0.0,105.4,100.0,-3.993,0.0,35.0,49.32,2.1,16.06,18.8,105.0,44.84,15.05,54.46,42.24,1,1,112,58,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,1
1785441138.068,84525,47.5,55.04,102.0,74.0,90.54,32.27,-309.3,293.2,-4.0,122.4,37.57,-37.57,139.57,-2.531,-3.99,-3.99,0.0,56.8,100.0,-3.99,0.0,35.0,55.04,2.04,12.49,17.74,102.0,50.04,21.46,56.89,37.57,1,1,101,58,0,1,0,0,1,1,1,0,1,0,2,1,0,216,0,0,1
1785441138.137,84589,53.9,59.32,89.0,61.0,85.64,23.92,-346.5,293.2,-4.0,97.0,32.07,-32.07,121.07,-2.836,-3.975,-3.975,0.0,-26.0,100.0,-3.975,0.0,35.0,59.32,1.78,8.63,13.51,89.0,53.93,28.03,58.35,32.07,1,1,92,59,0,1,0,0,1,1,1,0,1,0,2,1,0,216,0,0,1
1785441138.197,84649,58.9,61.04,67.0,32.0,76.63,14.17,-375.6,293.2,-4.0,77.2,25.48,-25.48,92.48,-3.073,-3.903,-3.903,0.0,-126.4,100.0,-3.903,0.0,35.0,61.04,1.34,5.17,7.66,67.0,55.49,34.03,58.86,25.48,1,1,85,61,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,1
1785441138.255,84709,59.9,61.37,42.0,35.0,68.38,6.38,-400.5,293.2,-4.0,60.2,18.29,-18.29,60.29,-3.278,-3.571,-3.571,0.0,-224.9,100.0,-3.571,0.0,35.0,61.37,0.84,2.53,3.01,42.0,55.79,39.85,58.96,18.29,1,1,79,71,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441138.325,84769,60.2,60.9,19.0,37.0,63.14,2.03,-408.9,293.2,-4.0,54.4,15.22,-15.22,34.22,-3.347,-2.689,-2.689,0.0,-282.2,100.0,-2.689,0.0,35.0,60.9,0.38,1.03,0.62,19.0,55.37,41.96,58.82,15.22,1,1,77,96,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441138.387,84829,59.4,59.4,0.0,40.0,18.87,-36.85,-388.0,293.2,4.0,597.9,20.09,-20.09,20.09,-3.175,-1.78,-1.78,0.0,-297.3,30.1,-1.78,0.0,35.0,59.4,-0.08,-30.81,-5.96,59.11,54.0,36.85,58.37,20.09,1,1,82,124,0,0,0,0,0,1,0,0,0,0,2,1,0,216,0,0,1
1785441138.475,84891,58.4,58.4,-10.0,44.0,16.16,-38.4,-359.0,293.2,4.0,578.1,27.56,-27.56,17.56,-2.938,-1.582,-1.582,0.0,-260.3,30.2,-1.582,0.0,35.0,58.4,-0.27,-31.75,-6.37,61.13,53.09,30.5,58.06,27.56,1,1,89,130,0,0,0,0,0,1,0,0,0,0,1,1,0,216,0,0,1
1785441138.475,84951,53.7,51.54,-45.0,48.0,-10.34,-56.26,-309.3,293.2,4.0,544.2,33.68,-33.68,-11.32,-2.531,1.053,1.053,0.0,-357.3,100.0,1.053,0.0,35.0,51.54,-0.96,-43.32,-11.98,83.81,46.86,21.46,55.47,33.68,1,1,101,216,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441138.535,85011,50.6,48.05,-50.0,51.0,-3.05,-46.46,-240.2,293.2,4.0,497.1,46.38,-46.38,-3.62,-1.965,0.344,0.344,0.0,-272.8,100.0,0.344,0.0,35.0,48.05,-1.05,-35.95,-9.46,74.48,43.68,12.16,53.84,46.38,1,1,118,192,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,1
1785441138.595,85071,44.7,40.55,-77.0,54.0,-18.38,-53.57,-156.6,293.2,4.0,440.1,49.45,-49.45,-27.55,-1.281,2.303,2.303,0.0,-311.7,100.0,2.303,0.0,35.0,40.55,-1.57,-38.64,-13.35,88.49,36.86,5.01,49.45,53.87,1,1,139,263,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441138.668,85131,39.8,35.21,-82.0,56.0,-14.73,-45.4,-60.1,293.2,4.0,374.3,45.48,-45.48,-36.52,-0.492,2.804,2.804,0.0,-240.0,100.0,2.804,0.0,33.9,35.21,-1.65,-31.59,-12.16,84.43,32.01,0.92,45.48,61.31,1,1,164,283,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,0
1785441138.727,85195,30.2,26.63,-102.0,35.0,-29.75,-51.26,36.3,293.2,4.0,308.6,37.4,-37.4,-64.6,0.297,3.647,3.647,0.0,-271.0,100.0,3.647,0.0,33.9,26.63,-2.04,-31.47,-17.74,102.0,24.21,0.0,37.4,56.89,1,1,190,322,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,0
1785441138.787,85255,23.1,18.85,-115.0,37.0,-38.67,-52.29,139.0,293.2,4.0,238.6,28.17,-28.17,-86.83,1.137,3.874,3.874,0.0,-262.7,100.0,3.874,0.0,33.9,18.85,-2.3,-27.43,-22.55,115.0,17.14,0.0,28.17,49.87,1,1,219,333,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441138.856,85315,17.5,13.26,-106.0,40.0,-32.9,-41.97,202.7,293.2,4.0,195.1,20.5,-20.5,-85.5,1.658,3.866,3.866,0.0,-131.6,100.0,3.866,0.0,33.9,13.26,-2.12,-20.68,-19.16,106.0,12.06,0.0,20.5,42.04,1,1,238,333,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441138.915,85375,12.4,8.51,-95.0,41.0,-26.35,-31.69,266.6,293.2,4.0,151.5,13.42,-13.42,-81.58,2.182,3.839,3.839,0.0,-25.7,100.0,3.839,0.0,33.9,8.51,-1.9,-14.4,-15.39,95.0,7.74,0.0,13.42,33.76,1,1,258,332,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441138.977,85435,8.2,4.6,-82.0,44.0,-20.33,-22.66,318.0,293.2,4.0,116.5,7.32,-7.32,-74.68,2.602,3.778,3.778,0.0,57.5,100.0,3.778,0.0,33.9,4.6,-1.64,-9.55,-11.47,82.0,4.18,0.0,7.32,23.63,1,1,275,329,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441139.045,85497,4.6,1.2,-71.0,48.0,-17.37,-16.88,347.1,293.2,4.0,96.7,1.91,-1.91,-69.09,2.84,3.713,3.713,0.0,100.1,100.0,3.713,0.0,33.9,1.2,-1.42,-6.86,-8.6,71.0,1.09,0.0,1.91,8.31,1,1,285,325,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441139.134,85557,1.8,-1.32,-60.0,52.0,-14.5,-11.99,375.2,293.2,4.0,77.5,0.0,0.0,-60.0,3.07,3.565,3.565,0.0,121.5,100.0,3.565,0.0,33.9,-1.32,-1.2,-4.65,-6.14,60.0,1.2,33.94,2.11,0.0,1,1,295,318,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441139.134,85617,0.9,-0.37,-27.0,47.0,-4.4,-3.67,386.4,293.2,4.0,69.8,0.0,0.0,-27.0,3.162,2.267,2.267,0.0,262.0,100.0,2.267,0.0,33.9,-0.37,-0.54,-1.88,-1.24,27.0,0.33,36.48,0.59,0.0,1,1,299,261,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441139.197,85677,2.8,2.8,12.0,47.0,45.97,39.25,355.5,293.2,-4.0,575.8,4.47,-4.47,16.47,2.909,-1.493,-1.493,0.0,385.9,100.0,-1.376,0.0,33.9,2.8,0.31,32.34,6.6,62.21,2.55,0.0,4.47,17.98,1,1,288,136,0,1,0,0,0,1,0,0,0,0,3,1,0,216,0,0,0
1785441139.257,85737,7.1,9.5,48.0,50.0,62.9,48.55,260.3,293.2,-4.0,510.8,14.93,-14.93,62.93,2.129,-3.619,-3.619,0.0,445.6,100.0,-3.619,0.0,33.9,9.5,1.01,37.61,9.93,76.3,8.63,0.0,14.93,36.31,1,1,256,69,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441139.326,85799,11.5,15.13,66.0,55.0,65.47,45.76,159.3,293.2,-4.0,441.9,23.14,-23.14,89.14,1.303,-3.887,-3.887,0.0,399.5,100.0,-3.887,0.0,33.9,15.13,1.35,34.08,10.33,77.83,13.75,0.0,23.14,43.19,1,1,225,61,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441139.388,85859,17.1,22.17,86.0,59.0,73.39,46.56,43.6,293.2,-4.0,363.0,32.33,-32.33,118.33,0.357,-3.972,-3.972,0.0,370.9,100.0,-3.972,0.0,33.9,22.17,1.73,31.77,13.06,87.52,20.15,0.0,32.33,49.41,1,1,192,59,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,0
1785441139.460,85919,23.1,28.92,97.0,60.0,80.44,46.84,-52.6,293.2,-4.0,297.5,39.77,-39.77,136.77,-0.43,-3.988,-3.988,0.0,308.3,100.0,-3.988,0.0,33.9,28.92,1.94,28.85,16.05,97.0,26.29,0.74,39.77,52.59,1,1,166,58,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,0
1785441139.517,85979,30.0,36.63,107.0,62.0,89.0,47.61,-133.2,293.2,-4.0,242.5,46.61,-46.61,153.61,-1.09,-3.995,-3.995,0.0,257.6,100.0,-3.995,0.0,33.9,36.63,2.14,25.95,19.53,107.0,33.3,3.67,46.61,52.58,1,1,145,58,0,1,0,0,1,1,1,0,1,0,3,1,0,216,0,0,0
1785441139.582,86040,37.3,43.07,107.0,54.0,89.75,42.43,-204.3,293.2,-4.0,194.1,47.97,-47.97,154.97,-1.671,-3.995,-3.995,0.0,171.7,100.0,-3.995,0.0,33.9,43.07,2.14,20.77,19.53,107.0,39.16,8.6,51.07,47.97,1,1,127,58,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,1
1785441139.651,86104,44.8,49.63,105.0,46.0,90.28,36.96,-264.6,293.2,-4.0,152.9,42.59,-42.59,147.59,-2.165,-3.993,-3.993,0.0,104.9,100.0,-3.993,0.0,34.0,49.63,2.1,16.06,18.8,105.0,45.11,15.05,54.61,42.59,1,1,112,58,0,1,0,0,1,1,1,0,0,0,2,1,0,216,0,0,1
1785441139.711,86165,50.7,55.9,104.0,50.0,92.8,33.55,-305.3,293.2,-4.0,125.2,39.57,-39.57,143.57,-2.498,-3.991,-3.991,0.0,62.3,100.0,-3.991,0.0,34.0,55.9,2.08,13.02,18.45,104.0,50.81,20.81,57.2,39.57,1,1,102,58,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,1
1785441139.799,86226,54.9,60.08,91.0,57.0,87.61,25.03,-342.4,293.2,-4.0,99.8,34.03,-34.03,125.03,-2.802,-3.979,-3.979,0.0,-19.2,100.0,-3.979,0.0,34.0,60.08,1.82,9.09,14.12,91.0,54.62,27.24,58.58,34.03,1,1,93,59,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441139.799,86286,59.9,61.94,66.0,31.0,77.38,14.03,-371.4,293.2,-4.0,80.0,27.62,-27.62,93.62,-3.039,-3.908,-3.908,0.0,-147.8,100.0,-3.908,0.0,34.0,61.94,1.32,5.28,7.43,66.0,56.31,33.12,59.12,27.62,1,1,86,61,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441139.862,86346,61.0,62.39,41.0,34.0,69.29,6.27,-396.3,293.2,-4.0,63.1,20.61,-20.61,61.61,-3.243,-3.596,-3.596,0.0,-239.6,100.0,-3.596,0.0,34.0,62.39,0.82,2.59,2.87,41.0,56.72,38.82,59.24,20.61,1,1,80,70,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441139.921,86409,61.0,61.58,15.0,39.0,63.23,1.5,-408.9,293.2,-4.0,54.4,15.9,-15.9,30.9,-3.347,-2.506,-2.506,0.0,-307.8,100.0,-2.506,0.0,34.0,61.58,0.3,0.82,0.38,15.0,55.99,41.96,59.02,15.9,1,1,77,102,0,1,0,0,1,1,1,0,0,0,3,1,0,216,0,0,1
1785441139.991,86469,60.4,60.4,-1.0,43.0,18.96,-37.67,-388.0,293.2,4.0,597.9,21.11,-21.11,20.11,-3.175,-1.781,-1.781,0.0,-295.2,29.9,-1.781,0.0,34.0,60.4,-0.1,-31.41,-6.16,60.11,54.91,36.85,58.68,21.11,1,1,82,124,0,0,0,0,0,1,0,0,0,0,2,1,0,216,0,0,1
1785441140.050,86529,59.1,59.1,-13.0,46.0,15.2,-39.91,-354.8,293.2,4.0,575.3,29.48,-29.48,16.48,-2.904,-1.494,-1.494,0.0,-261.6,30.1,-1.494,0.0,34.0,59.1,-0.33,-32.8,-6.78,63.04,53.73,29.66,58.28,29.48,1,1,90,132,0,0,0,0,0,1,0,0,0,0,2,1,0,216,0,0,1
1785441140.112,86589,56.5,54.92,-31.0,51.0,3.86,-46.42,-317.5,293.2,4.0,549.8,35.27,-35.27,4.27,-2.598,-0.405,-0.405,0.0,-271.3,30.7,-0.432,0.0,34.0,54.92,-0.68,-36.96,-8.77,71.73,49.93,22.81,56.84,35.27,1,1,99,166,0,0,0,0,1,1,1,0,0,0,2,1,0,216,0,0,1
1785441140.185,86649,52.0,49.03,-55.0,54.0,-12.42,-55.86,-268.7,293.2,4.0,516.5,40.93,-40.93,-14.07,-2.198,1.292,1.292,0.0,-310.9,100.0,1.292,0.0,34.0,49.03,-1.15,-42.39,-12.32,84.98,44.57,15.57,54.32,40.93,1,1,111,225,0,1,0,0,1,1,1,0,0,0,1,1,0,216,0,0,1
