pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785440120.324,112981,-12.9,-17.08,-102.0,41.0,-73.05,-50.88,71.7,165.0,3.0,169.7,23.26,23.26,-125.26,1.303,2.985,2.985,0.0,-245.8,60.0,2.985,0.0,35.0,-17.08,-2.04,-17.31,-31.53,102.0,15.52,2.55,25.82,23.26,1,1,225,291,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440120.384,113041,-17.7,-21.84,-92.0,45.0,-65.66,-39.84,91.2,165.0,3.0,134.2,25.21,25.21,-117.21,1.658,2.977,2.977,0.0,-119.1,60.0,2.977,0.0,35.0,-21.84,-1.84,-12.34,-25.65,92.0,19.85,4.24,31.92,25.21,1,1,238,291,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440120.453,113101,-21.7,-25.8,-82.0,50.0,-59.75,-30.86,105.7,165.0,3.0,107.9,26.39,26.39,-108.39,1.921,2.966,2.966,0.0,-32.1,60.0,2.966,0.0,35.0,-25.8,-1.64,-8.85,-20.38,82.0,23.45,5.86,36.5,26.39,1,1,248,290,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440120.515,113161,-25.6,-29.59,-74.0,54.0,-56.35,-24.33,118.6,165.0,3.0,84.4,27.18,27.18,-101.18,2.156,2.952,2.952,0.0,18.2,60.0,2.952,0.0,35.0,-29.59,-1.48,-6.25,-16.6,74.0,26.9,7.61,40.44,27.18,1,1,257,290,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440120.575,113221,-28.7,-32.29,-62.0,58.0,-50.86,-16.88,129.6,165.0,3.0,64.4,26.83,26.83,-88.83,2.356,2.914,2.914,0.0,74.8,60.0,2.914,0.0,35.0,-32.29,-1.24,-3.99,-11.65,62.0,29.36,9.36,42.98,26.83,1,1,265,288,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440120.644,113284,-30.4,-31.43,-28.0,37.0,-36.27,-4.39,136.4,165.0,3.0,52.1,23.75,23.75,-51.75,2.479,2.53,2.53,0.0,230.7,60.0,2.53,0.0,35.0,-31.43,-0.56,-1.46,-2.38,28.0,28.58,10.56,42.19,23.75,1,1,270,272,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440120.705,113344,-30.3,-30.72,-10.0,42.0,-31.85,-1.02,136.4,165.0,3.0,52.1,22.96,22.96,-32.96,2.479,1.966,1.966,0.0,251.3,60.0,1.966,0.0,35.0,-30.72,-0.2,-0.52,-0.3,10.0,27.93,10.56,41.52,22.96,1,1,270,250,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440120.774,113404,-29.9,-29.9,1.0,46.0,-18.61,10.27,131.0,165.0,-3.0,538.1,23.75,23.75,-22.75,2.381,1.483,1.483,0.0,229.5,27.0,1.483,0.0,35.0,-29.9,0.05,9.1,1.12,19.21,27.18,9.59,40.74,23.75,1,1,266,232,0,0,0,0,0,1,0,0,0,0,3,1,0,24,0,0,1
1785440120.833,113464,-28.8,-28.8,14.0,51.0,-9.49,17.55,121.4,165.0,-3.0,520.8,25.41,25.41,-11.41,2.208,0.796,0.796,0.0,227.6,27.4,0.796,0.0,36.0,-28.8,0.3,14.55,2.7,29.83,26.18,8.04,39.65,25.41,1,1,259,207,0,0,0,0,0,1,0,0,0,0,3,1,0,24,0,0,1
1785440120.896,113524,-26.4,-24.59,33.0,55.0,6.43,28.2,104.3,165.0,-3.0,489.5,25.3,25.3,7.7,1.895,-0.544,-0.544,0.0,251.3,60.0,-0.544,0.0,36.0,-24.59,0.68,21.39,6.13,44.96,22.35,5.69,35.15,25.3,1,1,247,162,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440120.983,113587,-21.2,-19.33,55.0,34.0,24.17,39.54,76.2,165.0,-3.0,438.5,25.45,25.45,29.55,1.385,-1.82,-1.82,0.0,283.3,60.0,-1.82,0.0,36.0,-19.33,1.12,26.85,11.57,61.8,17.57,2.89,28.79,25.45,1,1,228,122,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440120.983,113647,-15.9,-12.9,79.0,38.0,44.66,52.33,42.1,165.0,-3.0,376.6,19.98,19.98,59.02,0.766,-2.66,-2.66,0.0,326.8,60.0,-2.66,0.0,36.0,-12.9,1.59,30.63,20.11,81.46,11.73,0.91,19.98,22.55,1,1,206,97,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,0
1785440121.042,113707,-11.8,-8.29,78.0,45.0,40.92,44.74,8.2,165.0,-3.0,314.9,13.09,13.09,64.91,0.149,-2.739,-2.739,0.0,218.6,60.0,-2.739,0.0,36.0,-8.29,1.56,24.63,18.55,78.22,7.54,0.07,13.09,18.97,1,1,185,95,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,0
1785440121.112,113767,-6.6,-2.39,86.0,49.0,48.18,45.97,-25.4,165.0,-3.0,253.9,3.82,3.82,82.18,-0.461,-2.883,-2.883,0.0,189.4,60.0,-2.883,0.0,36.0,-2.39,1.72,21.83,22.42,86.0,2.17,0.0,3.82,7.34,1,1,165,91,0,1,0,0,1,1,1,0,0,0,1,1,0,24,0,0,0
1785440121.176,113827,-1.3,3.72,93.0,54.0,55.76,47.31,-51.2,165.0,-3.0,206.8,4.62,-4.62,97.62,-0.932,-2.943,-2.943,0.0,166.5,60.0,-2.943,0.0,36.0,3.72,1.86,19.24,26.21,93.0,3.38,1.31,5.93,4.62,1,1,150,89,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440121.244,113889,2.9,7.85,84.0,59.0,49.11,37.51,-70.5,165.0,-3.0,171.9,9.14,-9.14,93.14,-1.281,-2.93,-2.93,0.0,71.9,60.0,-2.93,0.0,36.0,7.85,1.68,14.44,21.39,84.0,7.14,2.46,12.41,9.14,1,1,139,89,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440121.308,113949,8.8,11.35,73.0,35.0,41.13,27.08,-93.7,165.0,-3.0,129.6,10.03,-10.03,83.03,-1.704,-2.887,-2.887,0.0,-8.6,60.0,-2.887,0.0,36.0,11.35,1.46,9.46,16.15,73.0,10.32,4.5,17.7,10.03,1,1,126,90,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440121.365,114009,12.3,15.02,68.0,40.0,39.92,22.64,-106.3,165.0,-3.0,106.8,12.33,-12.33,80.33,-1.932,-2.872,-2.872,0.0,-34.0,60.0,-2.872,0.0,36.0,15.02,1.36,7.26,14.01,68.0,13.65,5.94,22.99,12.33,1,1,119,91,0,1,0,0,1,1,1,0,0,0,1,1,0,24,0,0,1
1785440121.447,114069,14.2,16.48,53.0,43.0,32.07,14.18,-117.2,165.0,-3.0,86.8,11.49,-11.49,64.49,-2.132,-2.734,-2.734,0.0,-106.7,60.0,-2.734,0.0,36.0,16.48,1.06,4.6,8.51,53.0,14.98,7.42,25.01,11.49,1,1,113,95,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440121.494,114129,14.9,16.32,31.0,46.0,22.83,5.92,-122.7,165.0,-3.0,76.9,9.83,-9.83,40.83,-2.231,-2.249,-2.249,0.0,-189.7,60.0,-2.249,0.0,36.0,16.32,0.62,2.38,2.91,31.0,14.84,8.24,24.8,9.83,1,1,110,109,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440121.494,114192,14.7,15.27,11.0,52.0,16.85,1.43,-122.7,165.0,-3.0,76.9,8.46,-8.46,19.46,-2.231,-1.298,-1.298,0.0,-227.4,60.0,-1.298,0.0,36.0,15.27,0.22,0.85,0.37,11.0,13.88,8.24,23.34,8.46,1,1,110,138,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440121.583,114252,13.5,13.5,-8.0,57.0,1.58,-10.84,-106.3,165.0,3.0,493.2,10.23,-10.23,2.23,-1.932,-0.159,-0.159,0.0,-249.9,33.0,-0.159,0.0,36.0,13.5,-0.18,-9.4,-1.26,20.39,12.27,5.94,20.84,10.23,1,1,119,175,0,0,0,0,0,1,0,0,0,0,2,1,0,24,0,0,1
1785440121.643,114312,10.7,9.76,-27.0,35.0,-11.89,-19.68,-83.0,165.0,3.0,450.8,9.86,-9.86,-17.14,-1.508,1.161,1.161,0.0,-272.8,60.0,1.161,0.0,36.0,9.76,-0.56,-15.43,-3.7,34.92,8.87,3.46,15.32,9.86,1,1,132,220,0,1,0,0,1,1,1,0,0,0,1,1,0,24,0,0,1
1785440121.715,114372,6.8,5.02,-47.0,38.0,-26.87,-28.99,-54.7,165.0,3.0,399.5,6.64,-6.64,-40.36,-0.995,2.234,2.234,0.0,-292.6,60.0,2.234,0.0,36.0,5.02,-0.95,-20.21,-7.83,50.82,4.56,1.49,7.99,6.64,1,1,148,260,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440121.775,114432,2.2,-0.68,-67.0,43.0,-41.98,-37.55,-16.9,165.0,3.0,330.7,1.08,1.08,-68.08,-0.307,2.774,2.774,0.0,-317.3,60.0,2.774,0.0,36.0,-0.68,-1.34,-22.35,-13.85,67.6,0.62,0.0,1.08,2.09,1,1,170,282,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,0
1785440121.844,114493,-2.2,-5.7,-73.0,48.0,-47.02,-37.56,14.7,165.0,3.0,273.3,9.06,9.06,-82.06,0.267,2.882,2.882,0.0,-250.5,60.0,2.882,0.0,36.0,-5.7,-1.46,-19.95,-16.15,73.0,5.18,0.16,9.06,12.91,1,1,189,287,0,1,0,0,1,1,1,0,0,0,1,1,0,24,0,0,0
1785440121.917,114553,-7.4,-11.71,-83.0,52.0,-55.6,-39.9,50.0,165.0,3.0,209.1,18.24,18.24,-101.24,0.909,2.952,2.952,0.0,-220.9,60.0,2.952,0.0,36.0,-11.71,-1.66,-17.36,-20.88,83.0,10.65,1.25,18.24,19.22,1,1,211,290,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,0
1785440121.963,114613,-11.8,-16.53,-83.0,57.0,-56.82,-36.63,71.7,165.0,3.0,169.7,22.46,22.46,-105.46,1.303,2.961,2.961,0.0,-153.6,60.0,2.961,0.0,36.0,-16.53,-1.66,-14.09,-20.88,83.0,15.02,2.55,25.08,22.46,1,1,225,290,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440122.035,114673,-18.9,-21.52,-82.0,32.0,-57.84,-33.02,91.2,165.0,3.0,134.2,24.8,24.8,-106.8,1.658,2.963,2.963,0.0,-96.7,60.0,2.963,0.0,36.0,-21.52,-1.64,-11.0,-20.38,82.0,19.56,4.24,31.54,24.8,1,1,238,290,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440122.095,114733,-22.8,-25.42,-73.0,36.0,-53.25,-25.3,107.1,165.0,3.0,105.3,25.54,25.54,-98.54,1.947,2.946,2.946,0.0,-12.8,60.0,2.946,0.0,36.0,-25.42,-1.46,-7.68,-16.15,73.0,23.11,6.04,36.09,25.54,1,1,249,290,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440122.187,114796,-25.9,-28.52,-61.0,43.0,-47.76,-17.49,120.0,165.0,3.0,81.8,25.52,25.52,-86.52,2.182,2.904,2.904,0.0,59.2,60.0,2.904,0.0,36.0,-28.52,-1.22,-4.99,-11.28,61.0,25.93,7.82,39.37,25.52,1,1,258,288,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440122.187,114856,-27.4,-31.56,-57.0,73.0,-47.68,-14.66,129.6,165.0,3.0,64.4,26.02,26.02,-83.02,2.356,2.887,2.887,0.0,61.4,60.0,2.887,0.0,36.0,-31.56,-1.14,-3.67,-9.85,57.0,28.69,9.36,42.31,26.02,1,1,265,287,0,1,0,0,1,1,1,0,1,0,3,1,0,24,0,0,1
1785440122.241,114916,-29.5,-31.5,-34.0,59.0,-38.15,-6.04,135.0,165.0,3.0,54.5,24.25,24.25,-58.25,2.455,2.648,2.648,0.0,156.7,60.0,2.648,0.0,36.0,-31.5,-0.68,-1.85,-3.5,34.0,28.64,10.31,42.26,24.25,1,1,269,277,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440122.301,114976,-29.0,-29.0,-3.0,32.0,-29.27,-0.24,136.4,165.0,3.0,52.1,21.06,21.06,-24.06,2.479,1.552,1.552,0.0,266.1,27.3,1.552,0.0,36.0,-29.0,-0.06,-0.16,-0.03,3.0,26.36,10.56,39.85,21.06,1,1,270,234,0,0,0,0,0,1,0,0,0,0,3,1,0,24,0,0,1
1785440122.374,115036,-27.3,-27.3,18.0,38.0,-3.78,21.38,125.6,165.0,-3.0,528.3,22.45,22.45,-4.45,2.283,0.316,0.316,0.0,298.7,27.8,0.489,0.0,36.0,-27.3,0.39,17.32,3.68,34.84,24.82,8.69,38.11,22.45,1,1,262,196,0,0,0,0,0,1,0,0,0,0,3,1,0,24,0,0,1
1785440122.434,115098,-23.5,-21.3,49.0,45.0,26.1,43.09,110.0,165.0,-3.0,499.9,19.63,19.63,29.37,1.999,-1.812,-1.812,0.0,377.9,60.0,-1.812,0.0,36.0,-21.3,1.0,30.36,11.72,62.19,19.36,6.41,31.26,19.63,1,1,251,123,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440122.493,115158,-19.3,-16.02,67.0,49.0,38.96,49.98,76.2,165.0,-3.0,438.5,20.75,20.75,46.25,1.385,-2.403,-2.403,0.0,357.7,60.0,-2.403,0.0,36.0,-16.02,1.36,32.12,16.51,73.8,14.56,2.89,24.38,20.75,1,1,228,105,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440122.562,115218,-14.9,-10.88,76.0,53.0,43.4,49.34,40.6,165.0,-3.0,373.7,17.0,17.0,59.0,0.737,-2.659,-2.659,0.0,292.4,60.0,-2.659,0.0,36.0,-10.88,1.53,29.23,18.58,78.31,9.89,0.85,17.0,19.38,1,1,205,97,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,0
1785440122.623,115278,-9.9,-5.0,86.0,57.0,50.88,50.8,4.9,165.0,-3.0,308.9,7.96,7.96,78.04,0.089,-2.857,-2.857,0.0,252.8,60.0,-2.857,0.0,36.0,-5.0,1.72,26.6,22.48,86.12,4.55,0.04,7.96,12.29,1,1,183,91,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,0
1785440122.693,115338,-1.6,1.9,100.0,35.0,64.35,56.78,-30.4,165.0,-3.0,244.7,3.03,-3.03,103.03,-0.553,-2.956,-2.956,0.0,254.5,60.0,-2.956,0.0,36.0,1.9,2.0,24.47,30.31,100.0,1.72,0.51,3.03,3.08,1,1,162,88,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,0
1785440122.753,115400,3.2,7.05,94.0,41.0,59.64,47.81,-53.0,165.0,-3.0,203.7,10.65,-10.65,104.65,-0.963,-2.959,-2.959,0.0,144.4,60.0,-2.959,0.0,36.0,7.05,1.88,19.15,26.78,94.0,6.41,1.4,11.17,10.65,1,1,149,88,0,1,0,0,1,1,1,0,0,0,1,1,0,24,0,0,1
1785440122.841,115460,7.3,11.21,85.0,46.0,52.33,37.38,-75.8,165.0,-3.0,162.2,13.56,-13.56,98.56,-1.378,-2.946,-2.946,0.0,48.9,60.0,-2.946,0.0,35.0,11.21,1.7,13.78,21.9,85.0,10.19,2.87,17.49,13.56,1,1,136,89,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440122.841,115520,11.7,16.01,83.0,52.0,52.94,33.57,-91.9,165.0,-3.0,132.9,17.17,-17.17,100.17,-1.671,-2.95,-2.95,0.0,25.6,60.0,-2.95,0.0,35.0,16.01,1.66,11.03,20.88,83.0,14.56,4.31,24.37,17.17,1,1,127,89,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440122.901,115580,14.8,18.73,69.0,57.0,43.97,22.95,-108.1,165.0,-3.0,103.5,16.83,-16.83,85.83,-1.965,-2.901,-2.901,0.0,-50.8,60.0,-2.901,0.0,35.0,18.73,1.38,7.14,14.43,69.0,17.03,6.17,28.01,16.83,1,1,118,90,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440122.974,115640,18.8,20.78,55.0,36.0,37.33,15.04,-117.2,165.0,-3.0,86.8,17.0,-17.0,72.0,-2.132,-2.812,-2.812,0.0,-107.3,60.0,-2.812,0.0,35.0,20.78,1.1,4.78,9.17,55.0,18.89,7.42,30.62,17.0,1,1,113,93,0,1,0,0,1,1,1,0,0,0,1,1,0,24,0,0,1
1785440123.034,115703,20.4,22.29,43.0,44.0,32.72,9.48,-126.4,165.0,-3.0,70.2,16.28,-16.28,59.28,-2.298,-2.663,-2.663,0.0,-139.1,60.0,-2.663,0.0,35.0,22.29,0.86,3.02,5.6,43.0,20.26,8.83,32.47,16.28,1,1,108,97,0,1,0,0,1,1,1,0,0,0,1,1,0,24,0,0,1
1785440123.093,115763,21.1,22.48,30.0,46.0,28.13,5.13,-131.9,165.0,-3.0,60.2,14.9,-14.9,44.9,-2.398,-2.367,-2.367,0.0,-162.9,60.0,-2.367,0.0,35.0,22.48,0.6,1.81,2.73,30.0,20.44,9.75,32.7,14.9,1,1,105,106,0,1,0,0,1,1,1,0,0,0,1,1,0,24,0,0,1
1785440123.163,115823,18.8,18.8,0.0,50.0,8.07,-9.75,-131.9,165.0,3.0,539.8,10.43,-10.43,10.43,-2.398,-0.73,-0.73,0.0,-277.9,30.9,-1.47,0.0,35.0,18.8,-0.03,-8.7,-1.03,18.45,17.09,9.75,28.1,10.43,1,1,105,133,0,0,0,0,0,1,0,0,0,0,2,1,0,24,0,0,1
1785440123.226,115883,15.8,14.53,-24.0,53.0,-11.56,-23.72,-115.4,165.0,3.0,509.8,9.37,-9.37,-14.63,-2.098,1.005,1.005,0.0,-305.1,60.0,1.005,0.0,35.0,14.53,-0.5,-18.74,-4.47,38.42,13.21,7.16,22.3,9.37,1,1,114,214,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440123.294,115943,13.0,10.78,-39.0,57.0,-19.58,-27.6,-79.4,165.0,3.0,444.3,12.18,-12.18,-26.82,-1.443,1.692,1.692,0.0,-283.8,60.0,1.692,0.0,35.0,10.78,-0.8,-20.31,-6.5,46.32,9.8,3.15,16.85,12.18,1,1,134,239,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440123.352,116006,6.9,4.47,-64.0,38.0,-38.87,-39.4,-40.8,165.0,3.0,374.2,7.12,-7.12,-56.88,-0.742,2.625,2.625,0.0,-324.3,60.0,2.625,0.0,35.0,4.47,-1.29,-24.78,-13.33,66.33,4.06,0.86,7.12,7.44,1,1,156,276,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,0
1785440123.443,116066,1.8,-1.55,-78.0,43.0,-48.53,-42.7,4.9,165.0,3.0,291.1,2.48,2.48,-80.48,0.089,2.873,2.873,0.0,-297.3,60.0,2.873,0.0,35.0,-1.55,-1.56,-22.7,-18.44,78.0,1.41,0.04,2.48,4.01,1,1,183,286,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,0
1785440123.443,116126,-3.5,-7.45,-86.0,46.0,-55.68,-43.84,39.0,165.0,3.0,229.1,11.79,11.79,-97.79,0.709,2.944,2.944,0.0,-244.8,60.0,2.944,0.0,35.0,-7.45,-1.72,-19.71,-22.42,86.0,6.77,0.79,11.79,13.46,1,1,204,289,0,1,0,0,1,1,1,0,0,0,1,1,0,24,0,0,0
1785440123.503,116186,-9.8,-14.84,-99.0,51.0,-69.37,-49.57,65.6,165.0,3.0,180.7,21.22,21.22,-120.22,1.193,2.98,2.98,0.0,-232.9,60.0,2.98,0.0,35.0,-14.84,-1.98,-17.89,-29.71,99.0,13.5,2.13,22.75,21.22,1,1,221,291,0,1,0,0,1,1,1,0,0,0,2,1,0,24,0,0,1
1785440123.566,116246,-15.3,-20.95,-101.0,56.0,-73.3,-47.59,85.2,165.0,3.0,145.1,25.53,25.53,-126.53,1.549,2.986,2.986,0.0,-171.6,60.0,2.986,0.0,35.0,-20.95,-2.02,-14.66,-30.92,101.0,19.05,3.66,30.84,25.53,1,1,234,291,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440123.636,116310,-23.0,-25.97,-90.0,33.0,-66.15,-36.53,102.8,165.0,3.0,113.1,27.38,27.38,-117.38,1.869,2.978,2.978,0.0,-54.6,60.0,2.978,0.0,35.0,-25.97,-1.8,-10.18,-24.55,90.0,23.61,5.52,36.68,27.38,1,1,246,291,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440123.695,116370,-26.7,-29.55,-77.0,37.0,-58.38,-26.21,117.1,165.0,3.0,87.1,27.55,27.55,-104.55,2.129,2.959,2.959,0.0,30.7,60.0,2.959,0.0,35.0,-29.55,-1.54,-6.7,-17.97,77.0,26.86,7.4,40.39,27.55,1,1,256,290,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440123.757,116430,-29.8,-32.28,-62.0,40.0,-51.18,-17.19,126.9,165.0,3.0,69.3,27.66,27.66,-89.66,2.307,2.917,2.917,0.0,104.5,60.0,2.917,0.0,35.0,-32.28,-1.24,-4.29,-11.65,62.0,29.34,8.91,42.96,27.66,1,1,263,288,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440123.826,116490,-31.7,-33.63,-45.0,43.0,-44.07,-9.49,135.0,165.0,3.0,54.5,26.57,26.57,-71.57,2.455,2.808,2.808,0.0,162.7,60.0,2.808,0.0,36.3,-33.63,-0.9,-2.45,-6.14,45.0,30.58,10.31,44.16,26.57,1,1,269,284,0,1,0,0,1,1,1,0,0,0,3,1,0,24,0,0,1
1785440123.890,116550,-32.4,-35.17,-37.0,75.0,-42.27,-6.45,141.8,165.0,3.0,42.2,26.0,26.0,-63.0,2.578,2.715,2.715,0.0,153.3,60.0,2.715,0.0,36.3,-35.17,-0.74,-1.56,-4.15,37.0,31.98,11.58,45.45,26.0,1,1,274,280,0,1,0,0,1,1,1,0,1,0,3,1,0,24,0,0,1
1785440123.957,116613,-32.3,-32.3,3.0,41.0,-16.58,14.29,144.5,165.0,-3.0,562.7,22.05,22.05,-19.05,2.627,1.274,1.274,0.0,281.8,26.3,2.198,0.0,36.3,-32.3,0.09,12.33,1.87,24.87,29.36,12.12,42.98,22.05,1,1,276,259,0,0,0,0,0,1,0,0,0,0,3,1,0,25,0,0,1
1785440124.016,116673,-29.7,-28.32,30.0,46.0,10.26,35.08,140.4,165.0,-3.0,555.3,19.02,19.02,10.98,2.553,-0.767,-0.767,0.0,330.2,60.0,-0.07,0.0,36.3,-28.32,0.63,26.65,7.8,50.73,25.75,11.32,39.17,19.02,1,1,273,178,0,1,0,0,1,1,1,0,0,0,3,1,0,25,0,0,1
1785440124.076,116733,-27.0,-24.85,43.0,50.0,18.91,39.78,117.1,165.0,-3.0,512.9,22.03,22.03,20.97,2.129,-1.385,-1.385,0.0,301.2,60.0,-1.385,0.0,36.3,-24.85,0.88,28.77,10.13,57.81,22.59,7.4,35.45,22.03,1,1,256,136,0,1,0,0,1,1,1,0,0,0,3,1,0,25,0,0,1
1785440124.166,116793,-22.8,-19.46,63.0,53.0,33.75,48.37,83.7,165.0,-3.0,452.2,23.88,23.88,39.12,1.522,-2.194,-2.194,0.0,307.1,60.0,-2.194,0.0,36.3,-19.46,1.28,31.8,15.3,71.04,17.69,3.53,28.96,23.88,1,1,233,111,0,1,0,0,1,1,1,0,0,0,3,1,0,25,0,0,1
1785440124.166,116853,-17.3,-12.49,83.0,58.0,50.31,57.09,46.8,165.0,-3.0,385.2,19.38,19.38,63.62,0.852,-2.723,-2.723,0.0,314.8,60.0,-2.723,0.0,36.3,-12.49,1.67,33.04,22.38,85.93,11.35,1.11,19.38,21.05,1,1,209,95,0,1,0,0,1,1,1,0,0,0,3,1,0,25,0,0,0
1785440124.226,116916,-9.1,-5.44,99.0,37.0,63.93,63.06,8.2,165.0,-3.0,314.9,8.65,8.65,90.35,0.149,-2.92,-2.92,0.0,307.4,60.0,-2.92,0.0,36.3,-5.44,1.98,31.24,29.84,99.22,4.95,0.07,8.65,12.98,1,1,185,90,0,1,0,0,1,1,1,0,0,0,2,1,0,25,0,0,0
1785440124.296,116976,-3.0,1.34,106.0,41.0,70.38,62.76,-27.1,165.0,-3.0,250.8,2.09,-2.09,108.09,-0.492,-2.965,-2.965,0.0,251.7,60.0,-2.965,0.0,36.3,1.34,2.12,26.59,34.05,106.0,1.22,0.42,2.15,2.09,1,1,164,88,0,1,0,0,1,1,1,0,0,0,2,1,0,25,0,0,1
1785440124.356,117036,2.6,7.28,104.0,45.0,69.29,56.37,-51.2,165.0,-3.0,206.8,11.32,-11.32,115.32,-0.932,-2.975,-2.975,0.0,165.0,60.0,-2.975,0.0,36.3,7.28,2.08,21.51,32.78,104.0,6.61,1.31,11.52,11.32,1,1,150,88,0,1,0,0,1,1,1,0,0,0,2,1,0,25,0,0,1
1785440124.416,117096,2.6,13.52,104.0,105.0,70.41,51.73,-75.8,165.0,-3.0,162.2,17.11,-17.11,121.11,-1.378,-2.981,-2.981,0.0,113.4,60.0,-2.981,0.0,36.3,13.52,2.08,16.86,32.78,104.0,12.29,2.87,20.86,17.11,1,1,136,88,0,1,0,0,1,1,1,0,1,1,2,1,0,26,0,0,1
1785440124.488,117156,14.4,18.18,90.0,42.0,60.64,38.6,-90.1,165.0,-3.0,136.1,20.59,-20.59,110.59,-1.639,-2.969,-2.969,0.0,-1.9,60.0,-2.969,0.0,36.3,18.18,1.8,12.25,24.55,90.0,16.52,4.13,27.28,20.59,1,1,128,88,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,1
1785440124.548,117219,18.3,22.38,80.0,51.0,54.87,29.54,-106.3,165.0,-3.0,106.8,21.99,-21.99,101.99,-1.932,-2.954,-2.954,0.0,-52.3,60.0,-2.954,0.0,36.3,22.38,1.6,8.54,19.4,80.0,20.34,5.94,32.57,21.99,1,1,119,89,0,1,0,0,1,1,1,0,0,0,1,1,0,26,0,0,1
1785440124.616,117279,21.0,24.57,65.0,55.0,46.3,19.75,-117.2,165.0,-3.0,86.8,21.66,-21.66,86.66,-2.132,-2.905,-2.905,0.0,-111.3,60.0,-2.905,0.0,36.3,24.57,1.3,5.64,12.81,65.0,22.34,7.42,35.13,21.66,1,1,113,90,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,1
1785440124.677,117339,23.1,24.28,38.0,31.0,32.86,7.8,-126.4,165.0,-3.0,70.2,18.66,-18.66,56.66,-2.298,-2.621,-2.621,0.0,-219.3,60.0,-2.621,0.0,36.3,24.28,0.76,2.67,4.38,38.0,22.07,8.83,34.8,18.66,1,1,108,98,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,1
1785440124.766,117399,23.6,24.33,21.0,35.0,27.66,3.02,-131.9,165.0,-3.0,60.2,17.1,-17.1,38.1,-2.398,-2.159,-2.159,0.0,-246.5,60.0,-2.159,0.0,36.3,24.33,0.42,1.26,1.34,21.0,22.12,9.75,34.86,17.1,1,1,105,112,0,1,0,0,1,1,1,0,0,0,2,1,0,26,0,0,1
