pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785440491.376,32211,-25.1,-21.33,74.0,51.0,33.7,50.03,88.3,165.0,-3.001,354.2,31.3,31.3,42.7,1.604,-2.305,-2.305,0.0,361.1,60.0,-2.306,-0.001,36.0,-21.33,1.5,28.54,19.99,81.21,19.39,2.51,31.3,32.66,1,1,236,108,0,1,0,0,1,1,1,0,0,0,3,1,0,17,0,0,0
1785440491.438,32271,-19.5,-14.15,94.0,57.0,50.37,58.66,46.9,165.0,-3.001,296.3,21.76,21.76,72.24,0.852,-2.814,-2.814,0.0,348.2,60.0,-2.814,-0.001,36.0,-14.15,1.89,28.56,28.21,96.48,12.86,0.73,21.76,28.95,1,1,209,93,0,1,0,0,1,1,1,0,0,0,3,1,0,17,0,0,0
1785440491.500,32331,-9.9,-6.45,108.0,32.0,64.13,64.16,9.9,165.0,-3.001,244.6,10.23,10.23,97.77,0.178,-2.943,-2.943,0.0,306.7,60.0,-2.944,-0.001,36.0,-6.45,2.16,26.48,35.53,108.27,5.86,0.07,10.23,18.06,1,1,186,89,0,1,0,0,1,1,1,0,0,0,1,1,0,17,0,0,0
1785440491.562,32391,-3.9,0.13,109.0,37.0,65.28,59.23,-27.0,165.0,-3.001,193.0,0.0,0.0,109.0,-0.492,-2.967,-2.967,0.0,217.9,60.0,-2.968,-0.001,36.0,0.13,2.18,21.04,36.01,109.0,0.12,0.28,0.2,0.0,1,1,164,88,0,1,0,0,1,1,1,0,0,0,1,1,0,17,0,0,1
1785440491.635,32451,2.0,6.62,110.0,42.0,68.34,56.12,-52.9,165.0,-3.001,156.7,10.49,-10.49,120.49,-0.963,-2.981,-2.981,0.0,155.6,60.0,-2.982,-0.001,36.0,6.62,2.2,17.24,36.67,110.0,6.01,0.91,10.49,13.31,1,1,149,88,0,1,0,0,1,1,1,0,0,0,2,1,0,17,0,0,0
1785440491.696,32514,7.9,13.4,108.0,51.0,70.09,51.53,-72.2,165.0,-3.001,129.8,20.7,-20.7,128.7,-1.313,-2.987,-2.987,0.0,96.5,60.0,-2.988,-0.001,36.0,13.4,2.16,14.02,35.35,108.0,12.18,1.66,20.7,23.24,1,1,138,88,0,1,0,0,1,1,1,0,0,0,2,1,0,17,0,0,0
1785440491.755,32574,13.1,18.7,100.0,56.0,65.76,42.79,-90.1,165.0,-3.001,104.8,27.97,-27.97,127.97,-1.639,-2.986,-2.986,0.0,24.8,60.0,-2.987,-0.001,36.0,18.7,2.0,10.48,30.31,100.0,17.0,2.62,27.97,28.31,1,1,128,88,0,1,0,0,1,1,1,0,0,0,2,1,0,17,0,0,0
1785440491.826,32634,16.7,21.82,84.0,61.0,54.79,29.97,-106.2,165.0,-3.001,82.2,29.34,-29.34,113.34,-1.932,-2.973,-2.973,0.0,-61.1,60.0,-2.974,-0.001,36.0,21.82,1.68,6.91,21.39,84.0,19.84,3.73,31.9,29.34,1,1,119,88,0,1,0,0,1,1,1,0,1,1,2,1,0,18,0,0,1
1785440491.883,32694,21.9,24.55,68.0,39.0,46.27,19.75,-119.0,165.0,-3.001,64.3,30.04,-30.04,98.04,-2.165,-2.944,-2.944,0.0,-132.0,60.0,-2.945,-0.001,36.0,24.55,1.36,4.37,14.01,68.0,22.32,4.81,35.11,30.04,1,1,112,89,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,1
1785440491.976,32754,23.3,25.32,47.0,43.0,36.25,9.94,-130.0,165.0,-3.001,49.0,28.28,-28.28,75.28,-2.365,-2.838,-2.838,0.0,-208.0,60.0,-2.839,-0.001,36.0,25.32,0.94,2.3,6.7,47.0,23.02,5.89,35.97,28.28,1,1,106,92,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,1
1785440491.976,32817,23.9,25.28,27.0,51.0,29.53,3.86,-135.5,165.0,-3.001,41.3,26.79,-26.79,53.79,-2.464,-2.57,-2.57,0.0,-247.5,60.0,-2.571,-0.001,36.0,25.28,0.54,1.11,2.21,27.0,22.98,6.48,35.92,26.79,1,1,103,100,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,1
1785440492.034,32877,23.6,24.2,11.0,55.0,25.35,1.04,-135.5,165.0,-3.001,41.3,25.38,-25.38,36.38,-2.464,-2.098,-2.098,0.0,-246.9,60.0,-2.099,-0.001,36.0,24.2,0.22,0.45,0.37,11.0,22.0,6.48,34.71,25.38,1,1,103,114,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,1
1785440492.094,32937,22.1,22.1,-9.0,32.0,10.46,-10.58,-128.2,165.0,2.999,410.0,24.42,-24.42,15.42,-2.331,-1.055,-1.055,0.0,-272.0,29.7,-1.056,-0.001,36.0,22.1,-0.21,-8.77,-1.61,23.05,20.09,5.7,32.24,24.42,1,1,107,146,0,0,0,0,0,1,0,0,0,0,2,1,0,18,0,0,1
1785440492.163,32997,20.6,20.6,-20.0,36.0,3.72,-15.35,-115.4,165.0,2.999,392.1,25.45,-25.45,5.45,-2.098,-0.387,-0.387,0.0,-248.8,30.2,-0.388,-0.001,36.0,20.6,-0.42,-11.9,-3.03,31.61,18.73,4.49,30.4,25.45,1,1,114,167,0,0,0,0,0,1,0,0,0,0,2,1,0,18,0,0,1
1785440492.225,33057,15.9,13.68,-53.0,42.0,-23.9,-34.16,-93.7,165.0,2.999,361.7,19.59,-19.59,-33.41,-1.704,1.985,1.985,0.0,-357.4,60.0,1.692,-0.001,36.0,13.68,-1.08,-21.8,-11.28,61.01,12.43,2.84,21.09,19.59,1,1,126,239,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440492.296,33120,12.6,9.86,-56.0,49.0,-24.44,-31.18,-63.4,165.0,2.999,319.4,15.47,-15.47,-40.53,-1.153,2.239,2.239,0.0,-261.1,60.0,2.239,-0.001,36.8,9.86,-1.13,-19.11,-10.94,60.08,8.96,1.28,15.47,18.3,1,1,143,260,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440492.357,33180,7.5,3.4,-76.0,54.0,-39.74,-39.22,-20.2,165.0,2.999,259.1,5.43,-5.43,-70.57,-0.369,2.799,2.799,0.0,-276.5,60.0,2.798,-0.001,36.8,3.4,-1.52,-19.87,-17.83,76.69,3.09,0.18,5.43,9.34,1,1,168,283,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440492.414,33240,-1.3,-4.46,-96.0,33.0,-58.28,-48.93,22.9,165.0,2.999,198.7,7.11,7.11,-103.11,0.416,2.956,2.956,0.0,-289.3,60.0,2.955,-0.001,36.8,-4.46,-1.92,-19.08,-27.93,96.0,4.06,0.22,7.11,11.85,1,1,194,290,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440492.485,33300,-7.3,-11.07,-102.0,37.0,-65.55,-49.53,53.2,165.0,2.999,156.4,17.29,17.29,-119.29,0.966,2.98,2.98,0.0,-231.9,60.0,2.979,-0.001,36.8,-11.07,-2.04,-15.95,-31.53,102.0,10.06,0.92,17.29,22.25,1,1,213,291,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440492.548,33360,-13.3,-17.9,-107.0,43.0,-73.53,-50.58,73.2,165.0,2.999,128.4,26.91,26.91,-133.91,1.33,2.99,2.99,0.0,-184.8,60.0,2.989,-0.001,36.8,-17.9,-2.14,-13.74,-34.7,107.0,16.27,1.71,26.91,30.52,1,1,226,291,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,0
1785440492.637,33424,-18.4,-23.49,-98.0,52.0,-68.33,-40.76,94.3,165.0,2.999,98.9,33.89,33.89,-131.89,1.713,2.989,2.989,0.0,-80.9,60.0,2.988,-0.001,36.8,-23.49,-1.96,-9.69,-29.11,98.0,21.36,2.88,33.89,34.46,1,1,240,291,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,0
1785440492.637,33484,-24.1,-29.65,-101.0,55.0,-74.43,-40.7,110.0,165.0,2.999,76.9,39.01,39.01,-140.01,1.999,2.992,2.992,0.0,-69.9,60.0,2.991,-0.001,36.8,-29.65,-2.02,-7.77,-30.92,101.0,26.95,4.03,40.49,39.01,1,1,251,292,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440492.697,33545,-28.9,-33.97,-89.0,57.0,-68.1,-31.03,122.9,165.0,2.999,58.9,41.06,41.06,-130.06,2.234,2.988,2.988,0.0,9.5,60.0,2.987,-0.001,36.8,-33.97,-1.78,-5.24,-24.01,89.0,30.88,5.18,44.45,41.06,1,1,260,291,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440492.756,33605,-33.3,-36.11,-67.0,42.0,-55.92,-18.0,132.4,165.0,2.999,45.7,41.03,41.03,-108.03,2.406,2.965,2.965,0.0,119.0,60.0,2.964,-0.001,36.8,-36.11,-1.34,-3.06,-13.61,67.0,32.83,6.14,46.2,41.03,1,1,267,290,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440492.829,33665,-35.8,-38.03,-52.0,43.0,-50.16,-11.02,140.5,165.0,2.999,34.3,40.95,40.95,-92.95,2.553,2.929,2.929,0.0,163.8,60.0,2.928,-0.001,36.8,-38.03,-1.04,-1.78,-8.2,52.0,34.58,7.06,47.68,40.95,1,1,273,289,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440492.889,33729,-36.4,-37.91,-28.0,54.0,-41.96,-3.69,145.9,165.0,2.999,26.7,39.24,39.24,-67.24,2.651,2.765,2.765,0.0,229.7,60.0,2.765,-0.001,36.8,-37.91,-0.56,-0.75,-2.38,28.0,34.46,7.72,47.58,39.24,1,1,277,282,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440492.949,33789,-35.4,-35.4,3.0,31.0,-25.03,9.43,145.9,165.0,-3.001,434.8,36.36,36.36,-33.36,2.651,1.982,1.982,0.0,318.2,25.5,1.982,-0.001,36.8,-35.4,0.09,8.03,1.31,20.8,32.18,7.72,45.64,36.36,1,1,277,250,0,0,0,0,0,1,0,0,0,0,3,1,0,18,0,0,1
1785440493.022,33849,-33.7,-32.92,21.0,37.0,-11.29,19.66,139.1,165.0,-3.001,425.3,35.36,35.36,-14.36,2.528,0.988,0.988,0.0,319.7,26.2,1.149,-0.001,36.8,-32.92,0.45,14.99,4.22,37.32,29.93,6.9,43.54,35.36,1,1,272,219,0,0,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440493.078,33909,-29.8,-27.67,52.0,41.0,16.07,39.77,124.2,165.0,-3.001,404.5,32.83,32.83,19.17,2.258,-1.282,-1.282,0.0,391.6,60.0,-1.282,-0.001,36.8,-27.67,1.06,25.78,12.92,65.28,25.15,5.31,38.5,32.83,1,1,261,139,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440493.151,33969,-25.2,-22.15,71.0,43.0,31.91,49.14,95.7,165.0,-3.001,364.6,32.21,32.21,38.79,1.739,-2.183,-2.183,0.0,378.0,60.0,-2.184,-0.001,36.8,-22.15,1.44,28.64,19.07,79.32,20.14,2.98,32.3,32.21,1,1,241,111,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440493.213,34033,-19.9,-15.24,88.0,53.0,45.56,55.28,56.3,165.0,-3.001,309.5,23.3,23.3,64.7,1.023,-2.737,-2.737,0.0,344.2,60.0,-2.737,-0.001,36.8,-15.24,1.77,28.22,25.29,91.34,13.85,1.02,23.3,29.26,1,1,215,95,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,0
1785440493.299,34093,-13.8,-7.95,101.0,58.0,56.96,59.01,16.4,165.0,-3.001,253.7,12.55,12.55,88.45,0.297,-2.912,-2.912,0.0,295.4,60.0,-2.913,-0.001,35.0,-7.95,2.02,25.75,31.23,101.52,7.22,0.13,12.55,20.85,1,1,190,90,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,0
1785440493.300,34153,-5.1,-1.29,106.0,36.0,62.66,58.14,-16.9,165.0,-3.001,207.2,2.06,2.06,103.94,-0.307,-2.958,-2.958,0.0,232.8,60.0,-2.959,-0.001,35.0,-1.29,2.12,21.96,34.05,106.0,1.17,0.0,2.06,4.84,1,1,170,88,0,1,0,0,1,1,1,0,0,0,1,1,0,18,0,0,0
1785440493.362,34213,1.3,5.74,111.0,40.0,69.29,57.77,-47.7,165.0,-3.001,164.1,9.12,-9.12,120.12,-0.868,-2.98,-2.98,0.0,186.6,60.0,-2.981,-0.001,35.0,5.74,2.22,18.21,37.34,111.0,5.21,0.75,9.12,12.08,1,1,152,88,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440493.422,34273,7.0,11.86,108.0,45.0,68.54,51.53,-72.2,165.0,-3.001,129.8,18.45,-18.45,126.45,-1.313,-2.985,-2.985,0.0,114.4,60.0,-2.986,-0.001,35.0,11.86,2.16,14.02,35.35,108.0,10.78,1.66,18.45,20.51,1,1,138,88,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440493.491,34336,13.1,17.38,102.0,42.0,66.35,44.52,-88.3,165.0,-3.001,107.3,26.23,-26.23,128.23,-1.606,-2.987,-2.987,0.0,49.5,60.0,-2.988,-0.001,35.0,17.38,2.04,10.94,31.53,102.0,15.8,2.51,26.23,26.65,1,1,129,88,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440493.551,34396,18.7,21.19,86.0,29.0,55.76,31.43,-104.4,165.0,-3.001,84.8,28.86,-28.86,114.86,-1.899,-2.975,-2.975,0.0,-52.5,60.0,-2.976,-0.001,35.0,21.19,1.72,7.29,22.42,86.0,19.26,3.59,31.13,28.86,1,1,120,88,0,1,0,0,1,1,1,0,0,0,1,1,0,18,0,0,1
1785440493.620,34456,21.6,24.26,72.0,37.0,48.63,22.15,-115.4,165.0,-3.001,69.4,30.55,-30.55,102.55,-2.098,-2.955,-2.955,0.0,-115.6,60.0,-2.956,-0.001,35.0,24.26,1.44,5.0,15.71,72.0,22.06,4.49,34.78,30.55,1,1,114,88,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,1
1785440493.680,34516,22.9,25.05,49.0,44.0,37.05,10.91,-126.3,165.0,-3.001,54.1,28.87,-28.87,77.87,-2.298,-2.856,-2.856,0.0,-199.1,60.0,-2.857,-0.001,35.0,25.05,0.98,2.65,7.28,49.0,22.78,5.51,35.67,28.87,1,1,108,91,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,1
1785440493.741,34576,23.7,25.3,32.0,50.0,30.87,5.06,-135.5,165.0,-3.001,41.3,26.82,-26.82,58.82,-2.464,-2.656,-2.656,0.0,-225.0,60.0,-2.657,-0.001,35.0,25.3,0.64,1.32,3.1,32.0,23.0,6.48,35.95,26.82,1,1,103,97,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,1
1785440493.812,34639,23.2,23.2,5.0,33.0,23.61,0.37,-137.3,165.0,-3.001,38.7,23.57,-23.57,28.57,-2.498,-1.775,-1.775,0.0,-297.5,29.3,-1.776,-0.001,35.0,23.2,0.1,0.19,0.08,5.0,21.09,6.69,33.55,23.57,1,1,102,124,0,0,0,0,0,1,0,0,0,0,3,1,0,18,0,0,1
1785440493.872,34699,22.3,22.3,-7.0,39.0,12.14,-9.24,-126.3,165.0,2.999,407.5,25.16,-25.16,18.16,-2.298,-1.222,-1.222,0.0,-270.8,29.6,-1.222,-0.001,35.0,22.3,-0.17,-7.77,-1.3,20.69,20.27,5.51,32.48,25.16,1,1,108,141,0,0,0,0,0,1,0,0,0,0,2,1,0,18,0,0,1
1785440493.960,34759,20.8,20.8,-19.0,42.0,4.3,-15.0,-117.2,165.0,2.999,394.7,25.3,-25.3,6.3,-2.132,-0.446,-0.446,0.0,-250.1,30.2,-0.447,-0.001,35.0,20.8,-0.4,-11.69,-2.9,30.95,18.91,4.65,30.65,25.3,1,1,113,165,0,0,0,0,0,1,0,0,0,0,2,1,0,18,0,0,1
1785440493.960,34819,16.7,14.54,-47.0,46.0,-19.24,-30.71,-99.0,165.0,2.999,369.2,19.9,-19.9,-27.1,-1.801,1.705,1.705,0.0,-333.9,60.0,0.914,-0.001,35.0,14.54,-0.96,-20.3,-9.45,55.84,13.22,3.2,22.32,19.9,1,1,123,211,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,1
1785440494.022,34879,12.9,9.94,-58.0,51.0,-26.53,-33.16,-66.9,165.0,2.999,324.3,15.6,-15.6,-42.4,-1.217,2.297,2.297,0.0,-281.0,60.0,2.296,-0.001,35.0,9.94,-1.17,-20.16,-11.83,62.47,9.04,1.42,15.6,17.9,1,1,141,263,0,1,0,0,1,1,1,0,0,0,1,1,0,18,0,0,0
1785440494.092,34942,5.7,3.18,-79.0,32.0,-43.0,-41.98,-23.6,165.0,2.999,263.8,5.07,-5.07,-73.93,-0.43,2.828,2.828,0.0,-304.9,60.0,2.827,-0.001,35.0,3.18,-1.58,-21.06,-19.33,79.86,2.89,0.23,5.07,8.44,1,1,166,284,0,1,0,0,1,1,1,0,0,0,1,1,0,18,0,0,0
1785440494.153,35002,-0.4,-3.78,-94.0,36.0,-56.09,-47.55,21.3,165.0,2.999,201.0,6.03,6.03,-100.03,0.386,2.949,2.949,0.0,-291.4,60.0,2.948,-0.001,35.0,-3.78,-1.88,-18.89,-26.78,94.0,3.44,0.2,6.03,10.25,1,1,193,290,0,1,0,0,1,1,1,0,0,0,1,1,0,18,0,0,0
1785440494.212,35062,-6.8,-11.25,-106.0,42.0,-69.53,-52.99,51.6,165.0,2.999,158.6,17.55,17.55,-123.55,0.937,2.983,2.983,0.0,-268.2,60.0,2.982,-0.001,35.0,-11.25,-2.12,-16.81,-34.05,106.0,10.22,0.87,17.55,22.84,1,1,212,291,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440494.284,35122,-13.2,-18.71,-115.0,48.0,-81.84,-57.39,71.7,165.0,2.999,130.5,27.99,27.99,-142.99,1.303,2.993,2.993,0.0,-238.6,60.0,2.993,-0.001,35.9,-18.71,-2.3,-15.01,-40.08,115.0,17.01,1.64,27.99,32.11,1,1,225,292,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440494.346,35183,-19.3,-25.4,-111.0,55.0,-81.26,-50.78,92.8,165.0,2.999,101.0,36.06,36.06,-147.06,1.686,2.995,2.995,0.0,-143.1,60.0,2.994,-0.001,35.9,-25.4,-2.22,-11.21,-37.34,111.0,23.09,2.79,36.06,37.48,1,1,239,292,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,0
1785440494.405,35247,-27.2,-30.66,-99.0,35.0,-74.11,-39.5,108.6,165.0,2.999,78.9,40.67,40.67,-139.67,1.973,2.992,2.992,0.0,-37.9,60.0,2.991,-0.001,35.9,-30.66,-1.98,-7.81,-29.71,99.0,27.87,3.92,41.47,40.67,1,1,250,292,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440494.476,35307,-31.4,-34.63,-85.0,38.0,-66.28,-28.77,121.5,165.0,2.999,60.9,42.24,42.24,-127.24,2.208,2.986,2.986,0.0,50.1,60.0,2.985,-0.001,35.9,-34.63,-1.7,-5.18,-21.9,85.0,31.48,5.04,45.0,42.24,1,1,259,291,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440494.535,35367,-34.8,-37.85,-71.0,43.0,-59.93,-20.07,131.0,165.0,2.999,47.5,43.43,43.43,-114.43,2.381,2.974,2.974,0.0,106.3,60.0,2.973,-0.001,35.9,-37.85,-1.42,-3.38,-15.28,71.0,34.41,5.99,47.54,43.43,1,1,266,291,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440494.625,35428,-37.0,-39.65,-53.0,50.0,-52.18,-11.39,140.5,165.0,2.999,34.3,42.78,42.78,-95.78,2.553,2.938,2.938,0.0,171.1,60.0,2.937,-0.001,35.9,-39.65,-1.06,-1.82,-8.51,53.0,36.04,7.06,48.83,42.78,1,1,273,289,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440494.626,35488,-38.1,-39.83,-32.0,54.0,-44.89,-4.6,145.9,165.0,2.999,26.8,41.4,41.4,-73.4,2.651,2.823,2.823,0.0,219.2,60.0,2.822,-0.001,35.9,-39.83,-0.64,-0.86,-3.1,32.0,36.21,7.72,48.96,41.4,1,1,277,284,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440494.687,35551,-37.6,-37.6,-1.0,34.0,-37.65,-0.05,147.2,165.0,2.999,24.9,38.49,38.49,-39.49,2.676,2.206,2.206,0.0,313.7,25.0,2.205,-0.001,35.9,-37.6,-0.02,-0.02,-0.0,1.0,34.18,7.89,47.35,38.49,1,1,278,259,0,0,0,0,0,1,0,0,0,0,3,1,0,18,0,0,1
1785440494.745,35611,-36.1,-36.1,15.0,40.0,-18.31,16.17,141.8,165.0,-3.001,429.1,38.34,38.34,-23.34,2.578,1.514,1.514,0.0,302.0,25.4,1.513,-0.001,35.9,-36.1,0.33,12.76,3.08,31.9,32.82,7.22,46.2,38.34,1,1,274,233,0,0,0,0,0,1,0,0,0,0,3,1,0,18,0,0,1
1785440494.817,35671,-34.0,-32.54,31.0,47.0,-5.2,24.86,129.7,165.0,-3.001,412.1,37.51,37.51,-6.51,2.356,0.461,0.461,0.0,291.2,26.3,0.46,-0.001,35.9,-32.54,0.65,17.98,6.23,45.35,29.59,5.85,43.2,37.51,1,1,265,195,0,0,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440494.876,35731,-29.8,-26.67,58.0,54.0,18.23,40.81,107.2,165.0,-3.001,380.6,35.81,35.81,22.19,1.947,-1.452,-1.452,0.0,329.2,60.0,-1.453,-0.001,35.9,-26.67,1.18,25.55,14.09,68.17,24.25,3.81,37.44,35.81,1,1,249,134,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,1
1785440494.950,35791,-22.5,-19.72,87.0,32.0,43.83,57.77,71.7,165.0,-3.001,331.0,29.29,29.29,57.71,1.303,-2.639,-2.639,0.0,387.0,60.0,-2.64,-0.001,35.9,-19.72,1.75,30.35,25.67,92.03,17.93,1.64,29.29,33.69,1,1,225,98,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,0
1785440495.009,35855,-15.4,-10.74,111.0,42.0,67.62,71.24,31.1,165.0,-3.001,274.3,16.8,16.8,94.2,0.565,-2.933,-2.933,0.0,381.0,60.0,-2.934,-0.001,35.9,-10.74,2.23,30.79,38.22,112.3,9.77,0.36,16.8,24.91,1,1,199,89,0,1,0,0,1,1,1,0,0,0,3,1,0,18,0,0,0
1785440495.068,35915,-9.7,-4.78,107.0,46.0,62.08,60.78,-5.0,165.0,-3.001,223.7,7.62,7.62,99.38,-0.092,-2.948,-2.948,0.0,249.9,60.0,-2.948,-0.001,35.9,-4.78,2.14,23.94,34.7,107.0,4.35,0.0,7.62,15.03,1,1,177,89,0,1,0,0,1,1,1,0,0,0,1,1,0,18,0,0,0
1785440495.137,35975,-3.3,1.98,110.0,48.0,66.06,58.26,-39.0,165.0,-3.001,176.2,3.16,-3.16,113.16,-0.71,-2.973,-2.973,0.0,185.4,60.0,-2.974,-0.001,35.9,1.98,2.2,19.39,36.67,110.0,1.8,0.52,3.16,3.87,1,1,157,88,0,1,0,0,1,1,1,0,0,0,1,1,0,18,0,0,0
1785440495.198,36035,2.2,7.76,105.0,53.0,63.24,50.44,-63.4,165.0,-3.001,142.1,12.27,-12.27,117.27,-1.153,-2.978,-2.978,0.0,103.9,60.0,-2.978,-0.001,35.9,7.76,2.1,14.92,33.42,105.0,7.05,1.28,12.27,14.18,1,1,143,88,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440495.289,36095,7.9,13.61,102.0,56.0,63.98,45.79,-79.4,165.0,-3.001,119.8,20.99,-20.99,122.99,-1.443,-2.983,-2.983,0.0,52.7,60.0,-2.984,-0.001,36.0,13.61,2.04,12.22,31.53,102.0,12.37,2.01,20.99,22.26,1,1,134,88,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,0
1785440495.289,36158,16.1,19.3,97.0,33.0,62.91,39.65,-97.2,165.0,-3.001,94.8,27.68,-27.68,124.68,-1.769,-2.984,-2.984,0.0,6.8,60.0,-2.985,-0.001,36.0,19.3,1.94,9.19,28.52,97.0,17.54,3.08,28.74,27.68,1,1,124,88,0,1,0,0,1,1,1,0,0,0,2,1,0,18,0,0,1
1785440495.349,36218,18.3,24.43,93.0,66.0,62.94,35.01,-111.7,165.0,-3.001,74.5,31.68,-31.68,124.68,-2.032,-2.984,-2.984,0.0,-16.1,60.0,-2.985,-0.001,36.0,24.43,1.86,6.93,26.21,93.0,22.21,4.17,34.98,31.68,1,1,116,88,0,1,0,0,1,1,1,0,1,1,1,1,0,19,0,0,1
1785440495.418,36278,22.3,25.01,63.0,43.0,43.73,17.02,-122.7,165.0,-3.001,59.2,29.73,-29.73,92.73,-2.231,-2.928,-2.928,0.0,-165.4,60.0,-2.929,-0.001,36.0,25.01,1.26,3.73,12.03,63.0,22.73,5.16,35.62,29.73,1,1,110,89,0,1,0,0,1,1,1,0,0,0,2,1,0,19,0,0,1
1785440495.477,36338,23.4,25.37,41.0,48.0,34.08,7.92,-130.0,165.0,-3.001,48.9,28.34,-28.34,69.34,-2.365,-2.787,-2.787,0.0,-231.3,60.0,-2.788,-0.001,36.0,25.37,0.82,2.01,5.09,41.0,23.06,5.89,36.02,28.34,1,1,106,93,0,1,0,0,1,1,1,0,0,0,2,1,0,19,0,0,1
1785440495.540,36398,23.8,24.94,22.0,52.0,28.04,2.81,-135.5,165.0,-3.001,41.3,26.35,-26.35,48.35,-2.464,-2.455,-2.455,0.0,-257.5,60.0,-2.455,-0.001,36.0,24.94,0.44,0.91,1.47,22.0,22.68,6.48,35.55,26.35,1,1,103,103,0,1,0,0,1,1,1,0,0,0,2,1,0,19,0,0,1
1785440495.610,36461,22.9,22.9,-2.0,32.0,14.81,-7.35,-133.7,165.0,2.999,417.7,24.12,-24.12,22.12,-2.431,-1.448,-1.448,0.0,-302.7,29.4,-1.449,-0.001,36.0,22.9,-0.07,-6.39,-0.89,17.17,20.82,6.28,33.2,24.12,1,1,104,134,0,0,0,0,0,1,0,0,0,0,2,1,0,19,0,0,1
1785440495.670,36521,21.9,21.9,-11.0,36.0,10.01,-10.81,-120.9,165.0,2.999,399.8,25.96,-25.96,14.96,-2.198,-1.025,-1.025,0.0,-258.1,29.7,-1.026,-0.001,36.0,21.9,-0.24,-8.87,-1.69,23.63,19.91,4.98,32.0,25.96,1,1,111,147,0,0,0,0,0,1,0,0,0,0,2,1,0,19,0,0,1
1785440495.740,36581,20.1,19.24,-21.0,41.0,2.78,-14.97,-108.0,165.0,2.999,381.9,25.18,-25.18,4.18,-1.965,-0.297,-0.297,0.0,-227.0,30.8,-0.298,-0.001,36.0,19.24,-0.44,-11.55,-2.97,31.32,17.49,3.88,28.67,25.18,1,1,118,170,0,0,0,0,1,1,1,0,0,0,1,1,0,19,0,0,1
1785440495.798,36641,15.1,12.71,-52.0,46.0,-21.94,-31.5,-82.9,165.0,2.999,346.7,19.7,-19.7,-32.3,-1.508,1.939,1.939,0.0,-303.1,60.0,1.938,-0.001,36.0,12.71,-1.06,-20.09,-10.36,58.47,11.55,2.2,19.7,20.04,1,1,132,249,0,1,0,0,1,1,1,0,0,0,3,1,0,19,0,0,0
