pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop
1785438410.958,5720,27.9,25.59,-42.0,55.0,13.58,-10.92,-104.4,165.0,3.0,81.6,20.95,-20.95,-21.05,-1.899,1.389,1.389,0.0,-260.0,60.0,1.389,0.0,36.0,1,1,120,228,0,1,0,0,1,1,1,0,0,0,2,1,0,4,0,0
1785438411.025,5780,21.3,19.13,-68.0,32.0,-4.14,-21.15,-66.9,165.0,3.0,70.3,6.59,6.59,-74.59,-1.217,2.833,2.833,0.0,-314.6,60.0,2.833,0.0,36.0,1,1,141,285,0,1,0,0,1,1,1,0,0,0,2,1,0,4,0,0
1785438411.098,5840,15.6,12.13,-89.0,39.0,-22.37,-31.36,-27.1,165.0,3.0,58.2,32.56,32.56,-121.56,-0.492,2.982,2.982,0.0,-339.7,60.0,2.982,0.0,36.0,1,1,164,291,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.202,5900,10.5,6.32,-93.0,45.0,-29.27,-32.36,13.1,165.0,3.0,46.0,40.12,40.12,-133.12,0.238,2.989,2.989,0.0,-259.5,60.0,2.989,0.0,36.0,1,1,188,291,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438411.202,5960,4.0,-1.09,-104.0,49.0,-43.54,-38.59,46.8,165.0,3.0,35.8,51.36,51.36,-155.36,0.852,2.996,2.996,0.0,-229.9,60.0,2.996,0.0,36.0,1,1,209,292,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438411.275,6020,-2.8,-8.52,-110.0,52.0,-54.64,-41.93,73.2,165.0,3.0,27.8,56.74,56.74,-166.74,1.33,2.998,2.998,0.0,-183.0,60.0,2.998,0.0,36.0,1,1,226,292,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438411.373,6080,-8.9,-14.94,-108.0,56.0,-58.86,-39.93,91.2,165.0,3.0,22.4,58.21,58.21,-166.21,1.658,2.998,2.998,0.0,-111.0,60.0,2.998,0.0,36.0,1,1,238,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.373,6140,-17.9,-21.36,-105.0,33.0,-62.4,-37.31,108.5,165.0,3.0,17.1,59.24,59.24,-164.24,1.973,2.998,2.998,0.0,-51.4,60.0,2.998,0.0,36.0,1,1,250,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.443,6200,-22.6,-25.68,-88.0,35.0,-54.71,-26.39,121.4,165.0,3.0,13.2,56.76,56.76,-144.76,2.208,2.994,2.994,0.0,64.0,60.0,2.994,0.0,36.0,1,1,259,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.513,6260,-26.9,-30.18,-82.0,40.0,-55.37,-22.9,129.6,165.0,3.0,10.7,57.01,57.01,-139.01,2.356,2.992,2.992,0.0,75.8,60.0,2.992,0.0,36.0,1,1,265,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.611,6320,-29.5,-32.29,-62.0,45.0,-47.0,-13.38,139.1,165.0,3.0,7.9,53.3,53.3,-115.3,2.528,2.975,2.975,0.0,159.3,60.0,2.975,0.0,36.0,1,1,272,291,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.611,6380,-30.5,-32.3,-36.0,50.0,-37.66,-4.87,144.5,165.0,3.0,6.2,47.4,47.4,-83.4,2.627,2.889,2.889,0.0,242.8,60.0,2.889,0.0,36.0,1,1,276,287,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.691,6440,-30.6,-31.37,-14.0,55.0,-32.41,-0.95,147.2,165.0,3.0,5.4,43.09,43.09,-57.09,2.676,2.629,2.629,0.0,274.3,60.0,2.629,0.0,36.0,1,1,278,276,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.789,6500,-28.4,-28.4,17.0,31.0,-23.93,4.07,143.1,165.0,-3.0,93.4,34.39,34.39,-17.39,2.602,1.176,1.176,0.0,347.0,27.5,1.282,0.0,36.0,1,1,275,224,0,0,0,0,0,1,0,0,0,0,3,1,0,5,0,0
1785438411.789,6560,-25.2,-23.77,41.0,35.0,-11.25,11.38,129.6,165.0,-3.0,89.3,17.55,17.55,23.45,2.356,-1.52,-1.52,0.0,369.2,60.0,-1.22,0.0,36.0,1,1,265,141,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.859,6620,-21.5,-19.17,57.0,41.0,-0.48,16.99,97.1,165.0,-3.0,79.4,0.77,0.77,56.23,1.765,-2.614,-2.614,0.0,342.2,60.0,-2.614,0.0,36.0,1,1,242,99,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438411.929,6680,-16.2,-12.27,82.0,48.0,19.43,28.81,64.1,165.0,-3.0,69.4,28.91,-28.91,110.91,1.166,-2.97,-2.97,0.0,360.0,60.0,-2.97,0.0,36.0,1,1,220,88,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438412.027,6740,-10.7,-5.68,93.0,54.0,31.56,33.86,26.2,165.0,-3.0,57.9,42.31,-42.31,135.31,0.475,-2.99,-2.99,0.0,299.5,60.0,-2.99,0.0,36.0,1,1,196,87,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438412.027,6800,-5.0,0.62,97.0,58.0,39.19,35.06,-8.5,165.0,-3.0,47.4,48.51,-48.51,145.51,-0.154,-2.994,-2.994,0.0,222.2,60.0,-2.994,0.0,36.0,1,1,175,87,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438412.108,6860,4.1,7.7,106.0,34.0,51.94,40.22,-39.1,165.0,-3.0,38.2,55.65,-55.65,161.65,-0.71,-2.997,-2.997,0.0,198.0,60.0,-2.997,0.0,36.0,1,1,157,87,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438412.202,6920,9.5,13.62,103.0,40.0,54.74,37.38,-63.4,165.0,-3.0,30.8,56.77,-56.77,159.77,-1.153,-2.997,-2.997,0.0,120.5,60.0,-2.997,0.0,36.0,1,1,143,87,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438412.202,6980,14.7,18.82,96.0,43.0,54.34,32.29,-81.2,165.0,-3.0,25.4,56.62,-56.62,152.62,-1.476,-2.996,-2.996,0.0,36.4,60.0,-2.996,0.0,36.0,1,1,133,87,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438412.276,7040,19.4,23.76,91.0,48.0,55.37,28.74,-99.1,165.0,-3.0,20.0,57.01,-57.01,148.01,-1.801,-2.995,-2.995,0.0,0.8,60.0,-2.995,0.0,36.0,1,1,123,87,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438412.348,7100,22.7,26.3,72.0,50.0,46.44,18.31,-111.8,165.0,-3.0,16.1,53.01,-53.01,125.01,-2.032,-2.984,-2.984,0.0,-103.4,60.0,-2.984,0.0,36.0,1,1,116,88,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438412.444,7160,25.2,28.39,58.0,55.0,41.7,12.1,-122.7,165.0,-3.0,12.8,50.21,-50.21,108.21,-2.231,-2.966,-2.966,0.0,-138.2,60.0,-2.966,0.0,36.0,1,1,110,88,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438412.444,7220,27.9,29.21,41.0,32.0,36.14,6.3,-133.7,165.0,-3.0,9.5,46.23,-46.23,87.23,-2.431,-2.907,-2.907,0.0,-190.2,60.0,-2.907,0.0,36.0,1,1,104,90,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438412.513,7280,28.3,29.14,24.0,35.0,31.79,2.41,-139.2,165.0,-3.0,7.8,42.52,-42.52,66.52,-2.531,-2.758,-2.758,0.0,-225.1,60.0,-2.758,0.0,36.0,1,1,101,94,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438412.583,7340,28.1,28.1,8.0,40.0,28.55,0.41,-142.9,165.0,-3.0,6.7,39.4,-39.4,47.4,-2.598,-2.431,-2.431,0.0,-243.9,60.0,-2.431,0.0,36.0,1,1,99,104,0,1,0,0,0,1,0,0,0,0,2,1,0,5,0,0
1785438412.692,7400,26.9,26.9,-7.0,45.0,24.88,-1.84,-142.9,165.0,3.0,93.3,35.47,-35.47,28.47,-2.598,-1.771,-1.771,0.0,-250.6,28.0,-1.771,0.0,36.0,1,1,99,124,0,0,0,0,0,1,0,0,0,0,1,1,0,5,0,0
1785438412.692,7460,23.0,21.29,-35.0,49.0,11.13,-9.23,-131.9,165.0,3.0,90.0,17.38,-17.38,-17.62,-2.398,1.19,1.19,0.0,-314.7,60.0,0.593,0.0,36.0,1,1,105,200,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438412.762,7520,19.9,17.56,-45.0,52.0,4.53,-11.84,-97.3,165.0,3.0,79.5,7.22,-7.22,-37.78,-1.769,2.148,2.148,0.0,-264.4,60.0,2.148,0.0,36.0,1,1,124,257,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438412.860,7580,14.5,10.47,-72.0,56.0,-14.7,-22.88,-58.2,165.0,3.0,67.6,22.55,22.55,-94.55,-1.058,2.934,2.934,0.0,-310.8,60.0,2.934,0.0,36.0,1,1,146,289,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438412.860,7640,8.6,3.24,-91.0,59.0,-32.23,-32.24,-18.6,165.0,3.0,55.6,42.92,42.92,-133.92,-0.338,2.99,2.99,0.0,-324.0,60.0,2.99,0.0,36.0,1,1,169,292,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438412.931,7700,0.4,-4.22,-105.0,44.0,-48.37,-40.14,19.6,165.0,3.0,44.1,54.0,54.0,-159.0,0.357,2.997,2.997,0.0,-302.3,60.0,2.997,0.0,36.0,1,1,192,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.001,7760,-7.1,-11.97,-116.0,42.0,-63.77,-47.09,51.6,165.0,3.0,34.4,59.6,59.6,-175.6,0.937,2.999,2.999,0.0,-271.7,60.0,2.999,0.0,36.0,1,1,212,292,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438413.099,7820,-12.6,-17.83,-109.0,48.0,-63.01,-41.07,77.7,165.0,3.0,26.5,59.41,59.41,-168.41,1.412,2.998,2.998,0.0,-149.4,60.0,2.998,0.0,36.0,1,1,229,292,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438413.099,7880,-19.5,-25.73,-120.0,52.0,-79.16,-48.57,95.7,165.0,3.0,21.0,62.41,62.41,-182.41,1.739,2.999,2.999,0.0,-158.5,60.0,2.999,0.0,36.0,1,1,241,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.179,7940,-25.1,-31.2,-109.0,56.0,-75.1,-39.91,112.8,165.0,3.0,15.8,61.86,61.86,-170.86,2.051,2.998,2.998,0.0,-57.3,60.0,2.998,0.0,36.0,1,1,253,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.278,8000,-30.6,-36.6,-100.0,60.0,-73.54,-33.59,122.8,165.0,3.0,12.8,61.61,61.61,-161.61,2.234,2.997,2.997,0.0,10.4,60.0,2.997,0.0,36.0,1,1,260,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.278,8060,-36.4,-39.06,-74.0,36.0,-59.72,-18.78,133.7,165.0,3.0,9.5,58.47,58.47,-132.47,2.43,2.989,2.989,0.0,146.7,60.0,2.989,0.0,35.0,1,1,268,291,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.348,8120,-38.3,-40.39,-51.0,41.0,-50.6,-9.28,140.4,165.0,3.0,7.4,55.06,55.06,-106.06,2.553,2.962,2.962,0.0,227.7,60.0,2.962,0.0,35.0,1,1,273,290,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.417,8180,-39.6,-41.12,-33.0,46.0,-45.68,-4.15,145.8,165.0,3.0,5.8,52.59,52.59,-85.59,2.651,2.9,2.9,0.0,253.2,60.0,2.9,0.0,35.0,1,1,277,288,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.510,8240,-39.8,-40.56,-15.0,51.0,-41.72,-1.05,149.9,165.0,3.0,4.6,50.22,50.22,-65.22,2.725,2.743,2.743,0.0,262.5,60.0,2.743,0.0,35.0,1,1,280,281,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.510,8300,-38.6,-38.6,7.0,56.0,-36.46,1.94,149.9,165.0,-3.0,95.4,46.48,46.48,-39.48,2.725,2.206,2.206,0.0,287.2,24.8,2.206,0.0,35.0,1,1,280,259,0,0,0,0,0,1,0,0,0,0,3,1,0,5,0,0
1785438413.585,8360,-35.1,-33.95,34.0,34.0,-23.93,9.11,139.1,165.0,-3.0,92.1,34.4,34.4,-0.4,2.528,0.028,0.028,0.0,335.0,25.9,0.672,0.0,35.0,1,1,272,203,0,0,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.655,8420,-30.5,-28.11,63.0,38.0,-5.23,20.8,117.1,165.0,-3.0,85.5,8.32,8.32,54.68,2.129,-2.587,-2.587,0.0,388.3,60.0,-2.412,0.0,35.0,1,1,256,105,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.751,8480,-24.2,-19.94,97.0,44.0,23.64,39.61,83.7,165.0,-3.0,75.4,34.06,-34.06,131.06,1.522,-2.988,-2.988,0.0,452.4,60.0,-2.988,0.0,35.0,1,1,233,88,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.751,8540,-18.8,-14.05,97.0,49.0,27.23,37.52,46.8,165.0,-3.0,64.2,38.03,-38.03,135.03,0.852,-2.99,-2.99,0.0,306.9,60.0,-2.99,0.0,35.0,1,1,209,87,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438413.823,8600,-11.8,-5.77,116.0,52.0,48.58,49.41,9.8,165.0,-3.0,53.0,54.1,-54.1,170.1,0.178,-2.998,-2.998,0.0,304.5,60.0,-2.998,0.0,35.0,1,1,186,87,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438413.894,8660,-5.1,1.62,118.0,57.0,56.26,49.68,-22.0,165.0,-3.0,43.3,57.33,-57.33,175.33,-0.4,-2.999,-2.999,0.0,219.0,60.0,-2.999,0.0,35.0,1,1,167,87,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438413.991,8720,5.5,9.64,122.0,34.0,66.58,51.76,-51.2,165.0,-3.0,34.5,60.27,-60.27,182.27,-0.932,-2.999,-2.999,0.0,160.5,60.0,-2.999,0.0,35.0,1,1,150,87,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438413.991,8780,11.3,15.48,113.0,37.0,64.03,44.14,-72.2,165.0,-3.0,28.1,59.67,-59.67,172.67,-1.313,-2.998,-2.998,0.0,63.5,60.0,-2.998,0.0,35.0,1,1,138,87,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438414.061,8840,16.1,20.3,100.0,42.0,58.27,34.52,-91.9,165.0,-3.0,22.1,58.02,-58.02,158.02,-1.671,-2.997,-2.997,0.0,-28.7,60.0,-2.997,0.0,35.0,1,1,127,87,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438414.131,8900,21.1,25.37,95.0,45.0,59.41,30.94,-106.3,165.0,-3.0,17.8,58.38,-58.38,153.38,-1.932,-2.996,-2.996,0.0,-46.5,60.0,-2.996,0.0,35.0,1,1,119,87,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438414.239,8960,24.0,27.48,71.0,49.0,46.93,17.69,-119.1,165.0,-3.0,13.9,53.27,-53.27,124.27,-2.165,-2.984,-2.984,0.0,-160.1,60.0,-2.984,0.0,35.0,1,1,112,88,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438414.240,9020,27.5,31.18,67.0,55.0,48.44,15.69,-128.2,165.0,-3.0,11.1,54.04,-54.04,121.04,-2.331,-2.981,-2.981,0.0,-131.4,60.0,-2.981,0.0,36.0,1,1,107,88,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438414.309,9080,29.8,32.98,54.0,59.0,44.42,10.4,-135.5,165.0,-3.0,8.9,51.88,-51.88,105.88,-2.464,-2.961,-2.961,0.0,-154.7,60.0,-2.961,0.0,36.0,1,1,103,88,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438414.408,9140,30.5,31.27,22.0,35.0,33.53,2.05,-142.9,165.0,-3.0,6.7,44.07,-44.07,66.07,-2.598,-2.753,-2.753,0.0,-271.8,60.0,-2.753,0.0,36.0,1,1,99,94,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438414.408,9200,30.0,30.0,4.0,39.0,30.17,0.15,-144.8,165.0,-3.0,6.1,41.0,-41.0,45.0,-2.632,-2.37,-2.37,0.0,-285.7,27.0,-2.37,0.0,36.0,1,1,98,106,0,0,0,0,0,1,0,0,0,0,2,1,0,5,0,0
1785438414.479,9260,28.9,28.9,-10.0,43.0,26.25,-2.41,-141.0,165.0,3.0,92.7,36.98,-36.98,26.98,-2.564,-1.7,-1.7,0.0,-270.8,27.3,-1.7,0.0,36.0,1,1,100,126,0,0,0,0,0,1,0,0,0,0,2,1,0,5,0,0
1785438414.548,9320,26.9,25.77,-24.0,47.0,19.55,-5.66,-130.0,165.0,3.0,89.4,29.07,-29.07,5.07,-2.365,-0.36,-0.36,0.0,-263.2,28.4,-0.842,0.0,36.0,1,1,106,153,0,0,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438414.646,9380,22.0,19.25,-53.0,52.0,2.09,-15.6,-108.1,165.0,3.0,82.8,3.34,-3.34,-49.66,-1.965,2.485,2.485,0.0,-318.5,60.0,2.485,0.0,36.0,1,1,118,270,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438414.646,9440,17.9,14.21,-66.0,56.0,-7.94,-20.13,-66.9,165.0,3.0,70.3,12.54,12.54,-78.54,-1.217,2.861,2.861,0.0,-285.0,60.0,2.861,0.0,36.0,1,1,141,286,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438414.726,9500,8.9,5.7,-97.0,33.0,-34.39,-36.45,-25.4,165.0,3.0,57.7,44.8,44.8,-141.8,-0.461,2.993,2.993,0.0,-360.5,60.0,2.993,0.0,36.0,1,1,165,292,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438414.825,9560,3.1,-0.81,-103.0,38.0,-43.66,-38.96,13.1,165.0,3.0,46.0,51.43,51.43,-154.43,0.238,2.996,2.996,0.0,-284.3,60.0,2.996,0.0,36.0,1,1,188,292,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438414.825,9620,-2.7,-7.32,-105.0,44.0,-50.46,-39.22,48.4,165.0,3.0,35.3,54.99,54.99,-159.99,0.88,2.997,2.997,0.0,-205.8,60.0,2.997,0.0,36.0,1,1,210,292,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438414.895,9680,-10.0,-15.66,-118.0,48.0,-68.29,-47.85,73.2,165.0,3.0,27.8,60.64,60.64,-178.64,1.33,2.999,2.999,0.0,-200.9,60.0,2.999,0.0,36.0,1,1,226,292,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438414.965,9740,-16.5,-22.26,-113.0,51.0,-69.98,-43.38,94.2,165.0,3.0,21.4,60.98,60.98,-173.98,1.713,2.998,2.998,0.0,-107.8,60.0,2.998,0.0,36.0,1,1,240,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.066,9800,-22.3,-27.91,-104.0,54.0,-68.17,-36.6,110.0,165.0,3.0,16.7,60.62,60.62,-164.62,1.999,2.998,2.998,0.0,-25.5,60.0,2.998,0.0,36.0,1,1,251,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.066,9860,-30.0,-33.13,-95.0,33.0,-66.69,-30.51,121.4,165.0,3.0,13.2,60.3,60.3,-155.3,2.208,2.996,2.996,0.0,36.3,60.0,2.996,0.0,36.0,1,1,259,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.133,9920,-33.9,-36.82,-79.0,37.0,-60.23,-21.28,132.3,165.0,3.0,9.9,58.63,58.63,-137.63,2.406,2.991,2.991,0.0,114.2,60.0,2.991,0.0,36.0,1,1,267,292,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.241,9980,-36.4,-38.83,-58.0,42.0,-51.77,-11.76,141.8,165.0,3.0,7.0,55.57,55.57,-113.57,2.578,2.973,2.973,0.0,197.8,60.0,2.973,0.0,36.0,1,1,274,291,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.241,10040,-37.6,-39.21,-35.0,46.0,-44.29,-4.62,145.8,165.0,3.0,5.8,51.8,51.8,-86.8,2.651,2.905,2.905,0.0,254.3,60.0,2.905,0.0,36.0,1,1,277,288,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.311,10100,-37.6,-38.39,-15.0,53.0,-39.55,-1.05,149.9,165.0,3.0,4.6,48.77,48.77,-63.77,2.725,2.725,2.725,0.0,271.8,60.0,2.725,0.0,36.0,1,1,280,280,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.381,10160,-36.3,-36.3,9.0,32.0,-33.74,2.33,148.5,165.0,-3.0,95.0,44.25,44.25,-35.25,2.701,2.056,2.056,0.0,311.2,25.3,2.056,0.0,36.0,1,1,279,253,0,0,0,0,0,1,0,0,0,0,3,1,0,5,0,0
1785438415.480,10220,-34.5,-33.65,23.0,37.0,-27.46,5.62,140.4,165.0,-3.0,92.6,38.28,38.28,-15.28,2.553,1.046,1.046,0.0,289.2,26.0,1.046,0.0,36.0,1,1,273,216,0,0,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.480,10280,-30.5,-28.32,52.0,42.0,-10.94,15.8,124.2,165.0,-3.0,87.6,17.09,17.09,34.91,2.258,-2.043,-2.043,0.0,356.8,60.0,-1.38,0.0,36.0,1,1,261,136,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.549,10340,-24.7,-20.92,86.0,44.0,15.14,32.78,92.7,165.0,-3.0,78.1,23.16,-23.16,109.16,1.686,-2.967,-2.967,0.0,430.8,60.0,-2.967,0.0,36.0,1,1,239,88,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.619,10400,-18.6,-13.86,101.0,47.0,31.14,40.91,57.9,165.0,-3.0,67.5,41.92,-41.92,142.92,1.052,-2.993,-2.993,0.0,379.0,60.0,-2.993,0.0,36.0,1,1,216,87,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.728,10460,-12.4,-6.9,108.0,51.0,41.37,43.88,19.6,165.0,-3.0,55.9,50.0,-50.0,158.0,0.357,-2.997,-2.997,0.0,301.5,60.0,-2.997,0.0,36.0,1,1,192,87,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438415.728,10520,-5.1,1.49,120.0,55.0,58.07,51.43,-16.9,165.0,-3.0,44.9,57.95,-57.95,177.95,-0.307,-2.999,-2.999,0.0,261.5,60.0,-2.999,0.0,36.0,1,1,170,87,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438415.798,10580,1.2,7.98,115.0,59.0,59.3,46.65,-42.5,165.0,-3.0,37.1,58.34,-58.34,173.34,-0.773,-2.998,-2.998,0.0,150.6,60.0,-2.998,0.0,36.0,1,1,155,87,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438415.896,10640,10.7,14.65,113.0,35.0,63.4,44.32,-66.9,165.0,-3.0,29.7,59.51,-59.51,172.51,-1.217,-2.998,-2.998,0.0,90.0,60.0,-2.998,0.0,36.0,1,1,141,87,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438415.896,10700,16.6,20.96,109.0,40.0,65.81,40.78,-86.6,165.0,-3.0,23.8,60.1,-60.1,169.1,-1.573,-2.998,-2.998,0.0,36.2,60.0,-2.998,0.0,36.0,1,1,130,87,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438415.968,10760,21.6,25.95,99.0,44.0,62.86,33.56,-102.6,165.0,-3.0,18.9,59.37,-59.37,158.37,-1.866,-2.997,-2.997,0.0,-30.0,60.0,-2.997,0.0,36.0,1,1,121,87,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438416.036,10820,24.7,28.3,75.0,48.0,49.94,19.68,-115.4,165.0,-3.0,15.0,54.75,-54.75,129.75,-2.098,-2.988,-2.988,0.0,-144.9,60.0,-2.988,0.0,36.0,1,1,114,88,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438416.125,10880,29.1,32.15,71.0,43.0,51.43,17.53,-126.4,165.0,-3.0,11.7,55.43,-55.43,126.43,-2.298,-2.985,-2.985,0.0,-123.0,60.0,-2.985,0.0,36.0,1,1,108,88,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438416.125,10940,30.6,34.49,59.0,66.0,48.01,12.29,-133.7,165.0,-3.0,9.5,53.82,-53.82,112.82,-2.431,-2.972,-2.972,0.0,-146.8,60.0,-2.972,0.0,36.0,1,1,104,88,0,1,0,0,1,1,1,0,1,0,3,1,0,5,0,0
1785438416.203,11000,31.7,32.46,21.0,36.0,34.56,1.91,-141.0,165.0,-3.0,7.3,44.94,-44.94,65.94,-2.564,-2.751,-2.751,0.0,-295.8,60.0,-2.751,0.0,36.0,1,1,100,94,0,1,0,0,1,1,1,0,0,0,3,1,0,5,0,0
1785438416.273,11060,31.3,31.3,4.0,43.0,31.47,0.15,-144.8,165.0,-3.0,6.1,42.22,-42.22,46.22,-2.632,-2.402,-2.402,0.0,-297.7,26.6,-2.402,0.0,36.0,1,1,98,105,0,0,0,0,0,1,0,0,0,0,3,1,0,5,0,0
1785438416.373,11120,30.6,30.6,-7.0,48.0,28.6,-1.81,-141.0,165.0,3.0,92.7,39.45,-39.45,32.45,-2.564,-1.945,-1.945,0.0,-262.7,26.8,-1.945,0.0,36.0,1,1,100,119,0,0,0,0,0,1,0,0,0,0,3,1,0,5,0,0
1785438416.373,11180,29.5,29.5,-14.0,54.0,26.02,-3.16,-133.7,165.0,3.0,90.5,36.74,-36.74,22.74,-2.431,-1.482,-1.482,0.0,-213.7,27.2,-1.482,0.0,36.0,1,1,104,133,0,0,0,0,0,1,0,0,0,0,2,1,0,5,0,0
1785438416.443,11240,24.6,23.08,-49.0,31.0,7.46,-14.2,-117.2,165.0,3.0,85.5,11.81,-11.81,-37.19,-2.132,2.127,2.127,0.0,-338.1,60.0,0.837,0.0,36.0,1,1,113,208,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
1785438416.512,11300,20.2,17.83,-64.0,37.0,-4.01,-19.86,-84.8,165.0,3.0,75.7,6.4,6.4,-70.4,-1.541,2.797,2.797,0.0,-312.9,60.0,2.797,0.0,36.0,1,1,131,283,0,1,0,0,1,1,1,0,0,0,1,1,0,5,0,0
1785438416.619,11360,14.7,11.3,-83.0,41.0,-19.95,-28.41,-42.5,165.0,3.0,62.9,29.58,29.58,-112.58,-0.773,2.972,2.972,0.0,-319.8,60.0,2.972,0.0,36.0,1,1,155,291,0,1,0,0,1,1,1,0,0,0,2,1,0,5,0,0
